word	mesh	match	name	chebi
Glutamine	NA	GLUTAMINE	L-glutamine	chebi:18050
Aspartate	NA	aspartate	NA	chebi:72314
Arginine	NA	arginine	L-arginine	chebi:16467
Citrulline	NA	Citrulline	N(5)-carbamoyl-L-ornithine	chebi:16349
Pyrimidine	NA	PYRIMIDINE	pyrimidine	chebi:16898
Urea	NA	urea	urea	chebi:16199
ARG	NA	Arg	L-arginine	chebi:16467
Ornithine	NA	ORNITHINE	L-ornithinediium	chebi:44667
Polyamine	NA	polyamine	NA	chebi:60143
Citrulline	NA	Citrulline	N(5)-carbamoyl-L-ornithine	chebi:16349
Ornithine	NA	ORNITHINE	L-ornithinediium	chebi:44667
OTC	NA	OTC	ethyl N-[(3R)-5-chloro-8-hydroxy-3-methyl-1-oxo-3,4-dihydro-1H-2-benzopyran-7-carbonyl]-L-phenylalaninate	chebi:141525
NH3	NA	NH3	ammonia	chebi:16134
