organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9913	Bos taurus	Mammals	IL-10	IL10	IL10	281246	ncbigene_symbol	8	1	9
9913	Bos taurus	Mammals	TLR4	TLR4	TLR4	281536	ncbigene_symbol	8	1	9
9913	Bos taurus	Mammals	Myd88	MYD88	MYD88	444881	ncbigene_symbol	8	1	9
9913	Bos taurus	Mammals	RUNX3	RUNX3	RUNX3	617389	ncbigene_symbol	8	1	9
9913	Bos taurus	Mammals	(TRAF6	TRAF6	TRAF6	539124	ncbigene_symbol	8	1	9
9913	Bos taurus	Mammals	miR-146b	MIR-146B	MIR146B	100313002	ncbigene_synonym	8	1	9
9913	Bos taurus	Mammals	miR-146a	MIR146A	MIR146A	100313305	ncbigene_symbol	8	1	9
9913	Bos taurus	Mammals	STAT3	STAT3	STAT3	508541	ncbigene_symbol	8	1	9
9913	Bos taurus	Mammals	TNF.	TNF	TNF	280943	ncbigene_symbol	8	1	9
9606	Homo sapiens	Primates	LPS	LPS	IRF6	3664	ncbigene_synonym	6	6	12
9606	Homo sapiens	Primates	TGFB	TGFB	TGFB1	7040	ncbigene_synonym	6	6	12
9606	Homo sapiens	Primates	TGFB	TGFB	TGFB2	7042	famplex_relations	6	6	12
9606	Homo sapiens	Primates	TGFB	TGFB	TGFB3	7043	famplex_relations	6	6	12
9606	Homo sapiens	Primates	IL-10	IL-10	IL10	3586	ncbigene_synonym	6	6	12
9606	Homo sapiens	Primates	TLR4	TLR4	TLR4	7099	ncbigene_symbol	6	6	12
9606	Homo sapiens	Primates	Myd88	MYD88	MYD88	4615	ncbigene_symbol	6	6	12
9606	Homo sapiens	Primates	RUNX3	RUNX3	RUNX3	864	ncbigene_symbol	6	6	12
9606	Homo sapiens	Primates	(TRAF6	TRAF6	TRAF6	7189	ncbigene_symbol	6	6	12
9606	Homo sapiens	Primates	miR-146b	MIR-146B	MIR146B	574447	ncbigene_synonym	6	6	12
9606	Homo sapiens	Primates	miR-146a	MIR-146A	MIR146A	406938	ncbigene_synonym	6	6	12
9606	Homo sapiens	Primates	STAT3	STAT3	STAT3	6774	ncbigene_symbol	6	6	12
9606	Homo sapiens	Primates	TNF.	TNF	TNF	7124	ncbigene_symbol	6	6	12
9606	Homo sapiens	Primates	NFKB	NFKB	NFKB1	4790	ncbigene_synonym	6	6	12
9606	Homo sapiens	Primates	NFKB	NFKB	RELA	5970	famplex_relations	6	6	12
9606	Homo sapiens	Primates	NFKB	NFKB	RELB	5971	famplex_relations	6	6	12
9606	Homo sapiens	Primates	NFKB	NFKB	REL	5966	famplex_relations	6	6	12
9606	Homo sapiens	Primates	NFKB	NFKB	NFKB2	4791	famplex_relations	6	6	12
10090	Mus musculus	Rodents	LPS	LPS	Tlr4	21898	ncbigene_synonym	5	7	11
10090	Mus musculus	Rodents	TGFB	TGFB	Tgfb1	21803	ncbigene_synonym	5	7	11
10090	Mus musculus	Rodents	TGFB	TGFB	Ltbp1	268977	ncbigene_synonym	5	7	11
10090	Mus musculus	Rodents	IL-10	IL-10	Il10	16153	ncbigene_synonym	5	7	11
10090	Mus musculus	Rodents	Myd88	MYD88	Myd88	17874	ncbigene_symbol	5	7	11
10090	Mus musculus	Rodents	RUNX3	RUNX3	Runx3	12399	ncbigene_symbol	5	7	11
10090	Mus musculus	Rodents	(TRAF6	TRAF6	Traf6	22034	ncbigene_symbol	5	7	11
10090	Mus musculus	Rodents	miR-146b	MIR-146B	Mir146b	751550	ncbigene_synonym	5	7	11
10090	Mus musculus	Rodents	miR-146a	MIR-146A	Mir146	387164	ncbigene_synonym	5	7	11
10090	Mus musculus	Rodents	STAT3	STAT3	Stat3	20848	ncbigene_symbol	5	7	11
10090	Mus musculus	Rodents	TNF.	TNF	Tnf	21926	ncbigene_symbol	5	7	11
10090	Mus musculus	Rodents	NFKB	NFKB	Nfkb1	18033	ncbigene_synonym	5	7	11
7955	Danio rerio	Vertebrates	IL-10	IL10	il10	553957	ncbigene_symbol	7	3	9
7955	Danio rerio	Vertebrates	Myd88	MYD88	myd88	403145	ncbigene_symbol	7	3	9
7955	Danio rerio	Vertebrates	RUNX3	RUNX3	runx3	58127	ncbigene_symbol	7	3	9
7955	Danio rerio	Vertebrates	(TRAF6	TRAF6	traf6	554561	ncbigene_symbol	7	3	9
7955	Danio rerio	Vertebrates	miR-146b	MIR-146B	dre-mir-146b-1	100033671	ncbigene_synonym	7	3	9
7955	Danio rerio	Vertebrates	miR-146a	MIR146A	mir146a	100628914	ncbigene_symbol	7	3	9
7955	Danio rerio	Vertebrates	STAT3	STAT3	stat3	30767	ncbigene_symbol	7	3	9
7955	Danio rerio	Vertebrates	TNF.	TNF	tnfrsfa	114461	ncbigene_synonym	7	3	9
7955	Danio rerio	Vertebrates	TNF.	TNF	tnfb	554167	ncbigene_synonym	7	3	9
7955	Danio rerio	Vertebrates	TNFA	TNFA	tnfa	405785	ncbigene_symbol	7	3	9
