organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL10	3627	famplex_relations	1	12	15
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL11	6373	famplex_relations	1	12	15
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL12	6387	famplex_relations	1	12	15
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL13	10563	famplex_relations	1	12	15
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL14	9547	famplex_relations	1	12	15
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL9	4283	famplex_relations	1	12	15
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	PF4	5196	famplex_relations	1	12	15
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL1	2919	famplex_relations	1	12	15
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL2	2920	famplex_relations	1	12	15
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL3	2921	famplex_relations	1	12	15
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL5	6374	famplex_relations	1	12	15
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL6	6372	famplex_relations	1	12	15
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	CXCL8	3576	famplex_relations	1	12	15
9606	Homo sapiens	Primates	Chemokine	CHEMOKINE	PPBP	5473	famplex_relations	1	12	15
9606	Homo sapiens	Primates	ChemokineReceptor	CHEMOKINERECEPTOR	ACKR2	1238	famplex_relations	1	12	15
9606	Homo sapiens	Primates	ChemokineReceptor	CHEMOKINERECEPTOR	CCR1	1230	famplex_relations	1	12	15
9606	Homo sapiens	Primates	ChemokineReceptor	CHEMOKINERECEPTOR	CCR10	2826	famplex_relations	1	12	15
9606	Homo sapiens	Primates	ChemokineReceptor	CHEMOKINERECEPTOR	CCR2	729230	famplex_relations	1	12	15
9606	Homo sapiens	Primates	ChemokineReceptor	CHEMOKINERECEPTOR	CCR3	1232	famplex_relations	1	12	15
9606	Homo sapiens	Primates	ChemokineReceptor	CHEMOKINERECEPTOR	CCR4	1233	famplex_relations	1	12	15
9606	Homo sapiens	Primates	ChemokineReceptor	CHEMOKINERECEPTOR	CCR5	1234	famplex_relations	1	12	15
9606	Homo sapiens	Primates	ChemokineReceptor	CHEMOKINERECEPTOR	CCR6	1235	famplex_relations	1	12	15
9606	Homo sapiens	Primates	ChemokineReceptor	CHEMOKINERECEPTOR	CCR7	1236	famplex_relations	1	12	15
9606	Homo sapiens	Primates	ChemokineReceptor	CHEMOKINERECEPTOR	CCR8	1237	famplex_relations	1	12	15
