word	mesh	match	name	chebi
5-methoxyindole acetic acid	mesh:C001736	NA	NA	NA
5-methoxytryptophol	mesh:C002465	5-Methoxytryptophol	methoxytryptophol	chebi:89851
N-acetylserotonin	mesh:C006389	N-acetylserotonin	N-acetylserotonin	chebi:17697
Quinaldic acid	mesh:C008898	NA	NA	NA
5-hydroxyindole acetyldehyde	mesh:C026785	NA	NA	NA
Xanthurenic acid	mesh:C028330	xanthurenic acid	xanthurenic acid	chebi:10072
Picolinic acid	mesh:C030614	picolinic acid	picolinic acid	chebi:28747
Anthranilic acid	mesh:C031385	NA	NA	NA
Aldehyde	mesh:D000447	Aldehydes	aldehyde	chebi:17478
5-hydroxyindole acetic acid 5-hydroxytryptophol	mesh:D006917	NA	NA	NA
Kynurenic acid	mesh:D007736	NA	NA	NA
Melatonin	mesh:D008550	Melatonin	melatonin	chebi:16796
Serotonin	mesh:D012701	Serotonin	serotonin	chebi:28790
L-tryptophan	mesh:D014364	Tryptophan	L-tryptophan	chebi:16828
Tryptophan	mesh:D014364	Tryptophan	L-tryptophan	chebi:16828
3-hydroxyanthranilic acid	mesh:D015095	NA	NA	NA
Quinolinic acid	mesh:D017378	NA	NA	NA
