word	mesh	match	name	chebi
Picolinic acid	mesh:C030614	picolinic acid	picolinic acid	chebi:28747
5-hydroxy-anthranilic acid	mesh:C031385	NA	NA	NA
Anthranilic acid	mesh:C031385	NA	NA	NA
2-amini-3-carboxymuconate	mesh:C558759	NA	NA	NA
2-amino-3-carboxymuconate	mesh:C558759	NA	NA	NA
Kynurenic acid	mesh:D007736	NA	NA	NA
Nicotinamide	mesh:D009536	Niacinamide	nicotinamide	chebi:17154
Tryptophan	mesh:D014364	Tryptophan	L-tryptophan	chebi:16828
3-hydroxyanthranilic acid	mesh:D015095	NA	NA	NA
Quinolinate phosphoribosyl	mesh:D017378	NA	NA	NA
Quinolinic acid	mesh:D017378	NA	NA	NA
