organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
10090	Mus musculus	Rodents	Sema4	SEMA4	Sema3f	20350	ncbigene_synonym	5	17	16
10090	Mus musculus	Rodents	ErbB2	ERBB2	Erbb2	13866	ncbigene_symbol	5	17	16
10090	Mus musculus	Rodents	PDGFR	PDGFR	Pdgfrb	18596	ncbigene_synonym	5	17	16
10090	Mus musculus	Rodents	c-Met	C-MET	Met	17295	ncbigene_synonym	5	17	16
10090	Mus musculus	Rodents	TGF-B	TGFB	Tgfb1	21803	ncbigene_synonym	5	17	16
10090	Mus musculus	Rodents	TGF-B	TGFB	Ltbp1	268977	ncbigene_synonym	5	17	16
10090	Mus musculus	Rodents	Ron	RON	Mst1r	19882	ncbigene_synonym	5	17	16
10090	Mus musculus	Rodents	Fyn	FYN	Fyn	14360	ncbigene_symbol	5	17	16
10090	Mus musculus	Rodents	Ras	RAS	ras	19412	ncbigene_symbol	5	17	16
10090	Mus musculus	Rodents	Ras	RAS	Hras	15461	ncbigene_synonym	5	17	16
10090	Mus musculus	Rodents	Ras	RAS	Kras	16653	ncbigene_synonym	5	17	16
10090	Mus musculus	Rodents	Ras	RAS	Rem1	19700	ncbigene_synonym	5	17	16
10090	Mus musculus	Rodents	PI3K	PI3K	Pik3r1	18708	ncbigene_synonym	5	17	16
10090	Mus musculus	Rodents	Raf	RAF	Zhx2	387609	ncbigene_synonym	5	17	16
10090	Mus musculus	Rodents	PTEN	PTEN	Pten	19211	ncbigene_symbol	5	17	16
10090	Mus musculus	Rodents	MEK	MEK	Mdk	17242	ncbigene_synonym	5	17	16
10090	Mus musculus	Rodents	PKE	PKE	Dmd	13405	ncbigene_synonym	5	17	16
10090	Mus musculus	Rodents	PKE	PKE	Stk32c	57740	ncbigene_synonym	5	17	16
10090	Mus musculus	Rodents	AKT/PKE	AKT	Akt1	11651	ncbigene_synonym	5	17	16
10090	Mus musculus	Rodents	ERK	ERK	Ephb2	13844	ncbigene_synonym	5	17	16
10090	Mus musculus	Rodents	ERK	ERK	Mapk1	26413	ncbigene_synonym	5	17	16
10090	Mus musculus	Rodents	Racl	RAC1	Rac1	19353	ncbigene_symbol	5	17	16
9606	Homo sapiens	Primates	Sema4	SEMA4	SEMA3F	6405	ncbigene_synonym	4	16	17
9606	Homo sapiens	Primates	Neuropilins	NEUROPILINS	NRP1	8829	famplex_relations	4	16	17
9606	Homo sapiens	Primates	Neuropilins	NEUROPILINS	NRP2	8828	famplex_relations	4	16	17
9606	Homo sapiens	Primates	ErbB2	ERBB2	ERBB2	2064	ncbigene_symbol	4	16	17
9606	Homo sapiens	Primates	PDGFR	PDGFR	PDGFRB	5159	ncbigene_synonym	4	16	17
9606	Homo sapiens	Primates	PDGFR	PDGFR	PDGFRA	5156	famplex_relations	4	16	17
9606	Homo sapiens	Primates	c-Met	C-MET	MET	4233	ncbigene_synonym	4	16	17
9606	Homo sapiens	Primates	TGF-B	TGFB	TGFB1	7040	ncbigene_synonym	4	16	17
9606	Homo sapiens	Primates	TGF-B	TGFB	TGFB2	7042	famplex_relations	4	16	17
9606	Homo sapiens	Primates	TGF-B	TGFB	TGFB3	7043	famplex_relations	4	16	17
9606	Homo sapiens	Primates	Ron	RON	MST1R	4486	ncbigene_synonym	4	16	17
9606	Homo sapiens	Primates	Fyn	FYN	FYN	2534	ncbigene_symbol	4	16	17
9606	Homo sapiens	Primates	Ras	RAS	KRAS	3845	famplex_relations	4	16	17
9606	Homo sapiens	Primates	Ras	RAS	HRAS	3265	famplex_relations	4	16	17
9606	Homo sapiens	Primates	Ras	RAS	NRAS	4893	famplex_relations	4	16	17
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3CA	5290	ncbigene_synonym	4	16	17
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3CB	5291	ncbigene_synonym	4	16	17
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3CD	5293	ncbigene_synonym	4	16	17
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3CG	5294	ncbigene_synonym	4	16	17
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3R3	8503	famplex_relations	4	16	17
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3R4	30849	famplex_relations	4	16	17
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3R5	23533	famplex_relations	4	16	17
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3R6	146850	famplex_relations	4	16	17
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3R1	5295	famplex_relations	4	16	17
9606	Homo sapiens	Primates	PI3K	PI3K	PIK3R2	5296	famplex_relations	4	16	17
9606	Homo sapiens	Primates	Raf	RAF	ZHX2	22882	ncbigene_synonym	4	16	17
9606	Homo sapiens	Primates	Raf	RAF	ARAF	369	famplex_relations	4	16	17
9606	Homo sapiens	Primates	Raf	RAF	BRAF	673	famplex_relations	4	16	17
9606	Homo sapiens	Primates	Raf	RAF	RAF1	5894	famplex_relations	4	16	17
9606	Homo sapiens	Primates	PTEN	PTEN	PTEN	5728	ncbigene_symbol	4	16	17
9606	Homo sapiens	Primates	MEK	MEK	MAP2K7	5609	ncbigene_synonym	4	16	17
9606	Homo sapiens	Primates	MEK	MEK	MAP2K1	5604	famplex_relations	4	16	17
9606	Homo sapiens	Primates	MEK	MEK	MAP2K2	5605	famplex_relations	4	16	17
9606	Homo sapiens	Primates	PKE	PKE	STK32C	282974	ncbigene_synonym	4	16	17
9606	Homo sapiens	Primates	AKT/PKE	AKT	AKT1	207	ncbigene_synonym	4	16	17
9606	Homo sapiens	Primates	AKT/PKE	AKT	AKT2	208	famplex_relations	4	16	17
9606	Homo sapiens	Primates	AKT/PKE	AKT	AKT3	10000	famplex_relations	4	16	17
9606	Homo sapiens	Primates	ERK	ERK	EPHB2	2048	ncbigene_synonym	4	16	17
9606	Homo sapiens	Primates	ERK	ERK	MAPK1	5594	ncbigene_synonym	4	16	17
9606	Homo sapiens	Primates	ERK	ERK	MAPK3	5595	famplex_relations	4	16	17
9606	Homo sapiens	Primates	Racl	RAC1	RAC1	5879	ncbigene_symbol	4	16	17
9606	Homo sapiens	Primates	Racl	RAC1	RNASE1	6035	ncbigene_synonym	4	16	17
7227	Drosophila melanogaster	Invertebrates	Plexin-A	PLEXINA	PlexA	43832	ncbigene_synonym	6	16	11
7227	Drosophila melanogaster	Invertebrates	TGF-B	TGF-B	dpp	33432	ncbigene_synonym	6	16	11
7227	Drosophila melanogaster	Invertebrates	TGF-B	TGF-B	gbb	37778	ncbigene_synonym	6	16	11
7227	Drosophila melanogaster	Invertebrates	TGF-B	TGF-B	put	41772	ncbigene_synonym	6	16	11
7227	Drosophila melanogaster	Invertebrates	TGF-B	TGF-B	mav	43804	ncbigene_synonym	6	16	11
7227	Drosophila melanogaster	Invertebrates	Ras	RAS	ras	43873	ncbigene_symbol	6	16	11
7227	Drosophila melanogaster	Invertebrates	Ras	RAS	Ras64B	38494	ncbigene_synonym	6	16	11
7227	Drosophila melanogaster	Invertebrates	Ras	RAS	Ras85D	41140	ncbigene_synonym	6	16	11
7227	Drosophila melanogaster	Invertebrates	PI3K	PI3K	Pi3K21B	33203	ncbigene_synonym	6	16	11
7227	Drosophila melanogaster	Invertebrates	PI3K	PI3K	Pi3K59F	37733	ncbigene_synonym	6	16	11
7227	Drosophila melanogaster	Invertebrates	PI3K	PI3K	Pi3K68D	39329	ncbigene_synonym	6	16	11
7227	Drosophila melanogaster	Invertebrates	PI3K	PI3K	Pi3K92E	42446	ncbigene_synonym	6	16	11
7227	Drosophila melanogaster	Invertebrates	Raf	RAF	Raf	31221	ncbigene_symbol	6	16	11
7227	Drosophila melanogaster	Invertebrates	PTEN	PTEN	Pten	43991	ncbigene_symbol	6	16	11
7227	Drosophila melanogaster	Invertebrates	CRMP	CRMP	CRMP	40675	ncbigene_symbol	6	16	11
7227	Drosophila melanogaster	Invertebrates	MEK	MEK	Dsor1	31872	ncbigene_synonym	6	16	11
7227	Drosophila melanogaster	Invertebrates	MEK	MEK	Mtk	36708	ncbigene_synonym	6	16	11
7227	Drosophila melanogaster	Invertebrates	AKT/PKE	AKT	Akt	41957	ncbigene_symbol	6	16	11
7227	Drosophila melanogaster	Invertebrates	ERK	ERK	Erk7	31877	ncbigene_synonym	6	16	11
