word	mesh	match	name	chebi
Diacetyl	NA	diacetyl	diacetyl	chebi:16583
Succinate	NA	succinate	succinate	chebi:30031
Mal	NA	mal	malate	chebi:15595
Butane	NA	butane	butane	chebi:37808
COA	NA	CoA	3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-sulfanylethyl)amino]propyl}amino)butyl] diphosphate}	chebi:57287
semialdehyde	NA	semialdehyde	NA	chebi:26643
Acetoacetyl-CoA	NA	acetoacetyl-CoA	3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-{[3-oxo-3-({2-[(3-oxobutanoyl)sulfanyl]ethyl}amino)propyl]amino}butyl] diphosphate}	chebi:57286
Acetyl-CoA	NA	acetyl-CoA	3'-phosphonatoadenosine 5'-(3-{(3R)-4-[(3-{[2-(acetylsulfanyl)ethyl]amino}-3-oxopropyl)amino]-3-hydroxy-2,2-dimethyl-4-oxobutyl} diphosphate)	chebi:57288
Diacetyl	NA	diacetyl	diacetyl	chebi:16583
(R)-2-Acetoin	NA	(R)-2-acetoin	(3R)-3-hydroxybutan-2-one	chebi:15686
Maleate	NA	maleate	maleate	chebi:30780
COA	NA	CoA	3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-({3-oxo-3-[(2-sulfanylethyl)amino]propyl}amino)butyl] diphosphate}	chebi:57287
ketone bodies	NA	ketone bodies	NA	chebi:73693
Pyruvate	NA	pyruvate	pyruvate	chebi:15361
Acetoacetyl-CoA	NA	acetoacetyl-CoA	3'-phosphonatoadenosine 5'-{3-[(3R)-3-hydroxy-2,2-dimethyl-4-oxo-4-{[3-oxo-3-({2-[(3-oxobutanoyl)sulfanyl]ethyl}amino)propyl]amino}butyl] diphosphate}	chebi:57286
3-Butyn-1-al	NA	3-Butyn-1-al	but-3-ynal	chebi:28180
