word	mesh	match	name	chebi
Bactoprenol-P-P	mesh:C000146	NA	NA	NA
quinovosamine	mesh:C009149	D-quinovosamine	6-desoxy-D-glucosamine	chebi:59276
perosamine	mesh:C057033	NA	NA	NA
Fructose	mesh:D005632	Fructose	fructose	chebi:28757
glucosamine	mesh:D005944	Glucosamine	glucosamine	chebi:5417
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Mannose	mesh:D008358	Mannose	D-mannopyranose	chebi:4208
mannose	mesh:D008358	Mannose	D-mannopyranose	chebi:4208
phosphate	mesh:D010710	NA	NA	NA
UDP	mesh:D014530	Uridine Diphosphate	UDP	chebi:17659
