organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
7227	Drosophila melanogaster	Invertebrates	ADP	ADP	adp	37073	ncbigene_symbol	5	26	12
7227	Drosophila melanogaster	Invertebrates	ATP	ATP	ATPsynbeta	43829	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	ATP	ATP	Atpalpha	48971	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	Catalase	CATALASE	Cat	40048	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	Dos	DOS	dos	38321	ncbigene_symbol	5	26	12
7227	Drosophila melanogaster	Invertebrates	Dos	DOS	dc	44088	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	FAS	FAS	Fas2	31364	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	FAS	FAS	FASN1	33524	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	FAS	FAS	Fas3	35097	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	FAS	FAS	fand	36514	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	FAS	FAS	tei	36521	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	FAS	FAS	rg	44531	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	FAS	FAS	FASN2	117361	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	FAS	FAS	FASN3	3355111	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	FAD	FAD	Desat2	41536	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	FAD	FAD	Fadd	42594	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	FAD	FAD	Fad2	44006	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	FAD	FAD	Desat1	117369	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	FAD	FAD	Fancd2	2768674	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	mas,	MAS	mas	38499	ncbigene_symbol	5	26	12
7227	Drosophila melanogaster	Invertebrates	mas,	MAS	myoblast-specific	49406	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	pks2,pks3,mas,pps	PPS	pps	41524	ncbigene_symbol	5	26	12
7227	Drosophila melanogaster	Invertebrates	cycle	CYCLE	CycE	34924	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	cycle	CYCLE	cyc	40162	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	PAT	PAT	pat	252316	ncbigene_symbol	5	26	12
7227	Drosophila melanogaster	Invertebrates	PAT	PAT	ptc	35851	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	and	AND	CkIIbeta	32132	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	and	AND	Andorra	32798	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	and	AND	Anp	43595	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	and	AND	Acam	44913	ncbigene_synonym	5	26	12
7227	Drosophila melanogaster	Invertebrates	Press	PRES	Psn	40260	ncbigene_synonym	5	26	12
9606	Homo sapiens	Primates	ADP	ADP	WDTC1	23038	ncbigene_synonym	1	16	13
9606	Homo sapiens	Primates	ATP	ATP	ATP8A2	51761	ncbigene_synonym	1	16	13
9606	Homo sapiens	Primates	*Hemoglobin	HEMOGLOBIN	HBA1	3039	famplex_relations	1	16	13
9606	Homo sapiens	Primates	*Hemoglobin	HEMOGLOBIN	HBA2	3040	famplex_relations	1	16	13
9606	Homo sapiens	Primates	*Hemoglobin	HEMOGLOBIN	HBB	3043	famplex_relations	1	16	13
9606	Homo sapiens	Primates	*Hemoglobin	HEMOGLOBIN	HBD	3045	famplex_relations	1	16	13
9606	Homo sapiens	Primates	*Hemoglobin	HEMOGLOBIN	HBD	100187828	famplex_relations	1	16	13
9606	Homo sapiens	Primates	*Hemoglobin	HEMOGLOBIN	HBE1	3046	famplex_relations	1	16	13
9606	Homo sapiens	Primates	*Hemoglobin	HEMOGLOBIN	HBG1	3047	famplex_relations	1	16	13
9606	Homo sapiens	Primates	*Hemoglobin	HEMOGLOBIN	HBG2	3048	famplex_relations	1	16	13
9606	Homo sapiens	Primates	*Hemoglobin	HEMOGLOBIN	HBM	3042	famplex_relations	1	16	13
9606	Homo sapiens	Primates	*Hemoglobin	HEMOGLOBIN	HBQ1	3049	famplex_relations	1	16	13
9606	Homo sapiens	Primates	*Hemoglobin	HEMOGLOBIN	HBZ	3050	famplex_relations	1	16	13
9606	Homo sapiens	Primates	Dos	DOS	CBARP	255057	ncbigene_synonym	1	16	13
9606	Homo sapiens	Primates	NADPH	NADPH	DECR1	1666	ncbigene_synonym	1	16	13
9606	Homo sapiens	Primates	FAS	FAS	FAS	355	ncbigene_symbol	1	16	13
9606	Homo sapiens	Primates	FAS	FAS	FASN	2194	ncbigene_synonym	1	16	13
9606	Homo sapiens	Primates	FAD	FAD	BRCA2	675	ncbigene_synonym	1	16	13
9606	Homo sapiens	Primates	FAD	FAD	FANCD2	2177	ncbigene_synonym	1	16	13
9606	Homo sapiens	Primates	FAD	FAD	PSEN1	5663	ncbigene_synonym	1	16	13
9606	Homo sapiens	Primates	mas,	MAS	MAS1	4142	ncbigene_synonym	1	16	13
9606	Homo sapiens	Primates	pks2,	PKS2	ARAF	369	ncbigene_synonym	1	16	13
9606	Homo sapiens	Primates	pks2,pks3,mas,pps	PPS	IRF6	3664	ncbigene_synonym	1	16	13
9606	Homo sapiens	Primates	pks2,pks3,mas,pps	PPS	INPP5K	51763	ncbigene_synonym	1	16	13
9606	Homo sapiens	Primates	TAG	TAG	TMED7	51014	ncbigene_synonym	1	16	13
9606	Homo sapiens	Primates	TAG	TAG	LINC01194	404663	ncbigene_synonym	1	16	13
9606	Homo sapiens	Primates	SL-1	SL-1	MMP3	4314	ncbigene_synonym	1	16	13
9606	Homo sapiens	Primates	Press	PRES	SLC26A5	375611	ncbigene_synonym	1	16	13
