word	mesh	match	name	chebi
L-glutamate	NA	L-glutamate	L-glutamate	chebi:29985
L-arginine	NA	L-arginine	(2S)-2-azaniumyl-5-{[azaniumyl(imino)methyl]amino}pentanoate	chebi:32682
L-arginine	NA	L-arginine	(2S)-2-azaniumyl-5-{[azaniumyl(imino)methyl]amino}pentanoate	chebi:32682
N-acetyl-L-glutamate	NA	N-acetyl-L-glutamate	N-acetyl-L-glutamate	chebi:44337
L-arginine	NA	L-arginine	(2S)-2-azaniumyl-5-{[azaniumyl(imino)methyl]amino}pentanoate	chebi:32682
N2-succinyl-L-arginine	NA	N2-Succinyl-L-arginine	(2S)-5-carbamimidamido-2-[(3-carboxypropanoyl)amino]pentanoic acid	chebi:17705
N2-succinyl-L-ornithine	NA	N2-Succinyl-L-ornithine	N(2)-(3-carboxypropanoyl)-L-ornithine	chebi:27574
L-ornithine	NA	L-ornithine	L-ornithine	chebi:46911
L-citrulline	NA	L-citrulline	L-citrulline	chebi:57743
L-argininosuccinate	NA	L-argininosuccinate	2-(N(omega)-L-arginino)butanedioic acid	chebi:15682
L-arginine	NA	L-arginine	(2S)-2-azaniumyl-5-{[azaniumyl(imino)methyl]amino}pentanoate	chebi:32682
L-glutamate	NA	L-glutamate	L-glutamate	chebi:29985
Succinate	NA	succinate	succinate	chebi:30031
