word	source	identifier
Phenylalanine	MESH	C119108
4-Coumaroyl-CoA	MESH	C058644
Malonyl	MESH	D008316
Isoliquiritigenin chalcone	MESH	C040920
Naringenin chalcone	MESH	C027329
CHI	MESH	C084533
Liquiritigenin	MESH	C083152
Naringenin	MESH	C005273
2-hydroxyflavone	MESH	C056011
2-Hydroxyflavone IFS	MESH	C056011
2,5,7,4-Tetrahydroxyflavone	MESH	D047311
Daidzein	MESH	C004742
Genistein	MESH	D019833
Daidzin	MESH	C013908
Genistin	MESH	C040641
Flavonol	MESH	D044948
Flavan-3,4-diol	MESH	C404987
Malonyldaidzin Malonylglycitin Malonygenistin	MESH	C459793
