word	source	identifier
DHAP	MESH	C017202
fatty acyl	MESH	D000214
1-acyl-DHAP	MESH	C017202
fatty alcohol	MESH	D005233
1-0-alkyl-DHAP	MESH	C017202
1-0-alkyl-2-hydroxy-G3P	MESH	D000476
1-0-alkyl-2-acyl	MESH	C036761
1-0-alkyl-2-acyl-G	MESH	C036761
1-0-alkyl-2-acyl-GPE	MESH	C036761
1-enyl-2-acyl-GPE	MESH	C576948
plasmenylethanolamine	MESH	C020791
1-enyl-2-hydroxy-G	MESH	C467061
1-enyl-2-hydroxy-GPE	MESH	C576948
l-enyl-2-hydroxy	MESH	C467061
1-enyl-2-acyl-G	MESH	D000214
1-enyl-2-acyl	MESH	D000214
1-enyl-2-acyl-GPC	MESH	C014307
plasmenylcholine	MESH	C032459
