organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
9606	Homo sapiens	Primates	AMOT	AMOT	AMOT	154796	ncbigene_symbol	7	8	12
9606	Homo sapiens	Primates	Lats1/2	LATS1	LATS1	9113	ncbigene_symbol	7	8	12
9606	Homo sapiens	Primates	Lats1/2	LATS2	LATS2	26524	ncbigene_symbol	7	8	12
9606	Homo sapiens	Primates	NF2	NF2	NF2	4771	ncbigene_symbol	7	8	12
9606	Homo sapiens	Primates	C-cat	CAT	CAT	847	ncbigene_symbol	7	8	12
9606	Homo sapiens	Primates	C-cat	CAT	CRAT	1384	ncbigene_synonym	7	8	12
9606	Homo sapiens	Primates	C-cat	CAT	GLYAT	10249	ncbigene_synonym	7	8	12
9606	Homo sapiens	Primates	Nanog	NANOG	NANOG	79923	ncbigene_symbol	7	8	12
9606	Homo sapiens	Primates	YAP	YAP	YAP1	10413	ncbigene_synonym	7	8	12
9606	Homo sapiens	Primates	Cdx2	CDX2	CDX2	1045	ncbigene_symbol	7	8	12
9606	Homo sapiens	Primates	TEAD	TEAD	TEAD1	7003	famplex_relations	7	8	12
9606	Homo sapiens	Primates	TEAD	TEAD	TEAD2	8463	famplex_relations	7	8	12
9606	Homo sapiens	Primates	TEAD	TEAD	TEAD3	7005	famplex_relations	7	8	12
9606	Homo sapiens	Primates	TEAD	TEAD	TEAD4	7004	famplex_relations	7	8	12
9606	Homo sapiens	Primates	E-cad	ECAD	CDH1	999	ncbigene_synonym	7	8	12
9606	Homo sapiens	Primates	a-cat	ACAT	ACAT1	38	ncbigene_synonym	7	8	12
9606	Homo sapiens	Primates	a-cat	ACAT	CES1	1066	ncbigene_synonym	7	8	12
9606	Homo sapiens	Primates	a-cat	ACAT	SOAT1	6646	ncbigene_synonym	7	8	12
9606	Homo sapiens	Primates	ESCs)	ESCS	NR2E3	10002	ncbigene_synonym	7	8	12
