word	source	identifier
Myriocin	MESH	C001996
3-ketodihydrosphingosine	MESH	C002882
Dihydrosphingosine	MESH	C005682
Aureobasidin A	MESH	C071398
Dihydroceramide	MESH	C109343
Acyl-CoA	MESH	D000214
Ceramide	MESH	D002518
Ethanolamine	MESH	D004983
Ethanolamine phosphoryleramide	MESH	D004983
Inositol phosphorylceramide	MESH	D007294
Palmitoyl-CoA	MESH	D010171
L-serine	MESH	D012694
Serine palmitoyl	MESH	D012694
Sphingomyelin	MESH	D013109
Sphingosine	MESH	D013110
Sphingosine-1-P	MESH	D013110
Fumonisin	MESH	D037341
