organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_synonym	count_match
10090	Mus musculus	Rodents	via	VIA	Sema6a	20358	ncbigene_synonym	3	7	8
10090	Mus musculus	Rodents	AFT	AFT	Aft	109861	ncbigene_symbol	3	7	8
10090	Mus musculus	Rodents	EP2	EP2	Ptger2	19217	ncbigene_synonym	3	7	8
10090	Mus musculus	Rodents	DP1	DP1	Reep5	13476	ncbigene_synonym	3	7	8
10090	Mus musculus	Rodents	DP1	DP1	Tfdp1	21781	ncbigene_synonym	3	7	8
10090	Mus musculus	Rodents	EP1	EP1	Ptger1	19216	ncbigene_synonym	3	7	8
10090	Mus musculus	Rodents	EP1	EP1	Lypd8l	78354	ncbigene_synonym	3	7	8
10090	Mus musculus	Rodents	EP3	EP3	Ptger3	19218	ncbigene_synonym	3	7	8
10090	Mus musculus	Rodents	TP	TP	tp	21978	ncbigene_symbol	3	7	8
10090	Mus musculus	Rodents	DP,	DP	dp	13450	ncbigene_symbol	3	7	8
9606	Homo sapiens	Primates	via	VIA	SEMA6A	57556	ncbigene_synonym	NA	9	6
9606	Homo sapiens	Primates	AFT	AFT	CMTR2	55783	ncbigene_synonym	NA	9	6
9606	Homo sapiens	Primates	EP2	EP2	PTGER2	5732	ncbigene_synonym	NA	9	6
9606	Homo sapiens	Primates	EP2	EP2	SPAG11B	10407	ncbigene_synonym	NA	9	6
9606	Homo sapiens	Primates	DP1	DP1	PTGDR	5729	ncbigene_synonym	NA	9	6
9606	Homo sapiens	Primates	DP1	DP1	TFDP1	7027	ncbigene_synonym	NA	9	6
9606	Homo sapiens	Primates	DP1	DP1	REEP5	7905	ncbigene_synonym	NA	9	6
9606	Homo sapiens	Primates	EP1	EP1	PTGER1	5731	ncbigene_synonym	NA	9	6
9606	Homo sapiens	Primates	EP3	EP3	PTGER3	5733	ncbigene_synonym	NA	9	6
10116	Rattus norvegicus	Rodents	EP2	EP2	Ptger2	81752	ncbigene_synonym	NA	7	5
10116	Rattus norvegicus	Rodents	DP1	DP1	Tgm4	64679	ncbigene_synonym	NA	7	5
10116	Rattus norvegicus	Rodents	DP1	DP1	Reep5	364838	ncbigene_synonym	NA	7	5
10116	Rattus norvegicus	Rodents	the	THE	Th	25085	ncbigene_synonym	NA	7	5
10116	Rattus norvegicus	Rodents	EP1	EP1	Ptger1	25637	ncbigene_synonym	NA	7	5
10116	Rattus norvegicus	Rodents	EP1	EP1	Ubap2l	361984	ncbigene_synonym	NA	7	5
10116	Rattus norvegicus	Rodents	EP3	EP3	Ptger3	24929	ncbigene_synonym	NA	7	5
7227	Drosophila melanogaster	Invertebrates	Oral	ORAI	Orai	37040	ncbigene_symbol	4	4	5
7227	Drosophila melanogaster	Invertebrates	via	VIA	levy	37728	ncbigene_synonym	4	4	5
7227	Drosophila melanogaster	Invertebrates	via	VIA	COX6AL2	40066	ncbigene_synonym	4	4	5
7227	Drosophila melanogaster	Invertebrates	AFT	AFT	aft	37034	ncbigene_symbol	4	4	5
7227	Drosophila melanogaster	Invertebrates	DP1	DP1	Dp1	37116	ncbigene_symbol	4	4	5
7227	Drosophila melanogaster	Invertebrates	DP1	DP1	Dp	36461	ncbigene_synonym	4	4	5
7227	Drosophila melanogaster	Invertebrates	DP1	DP1	Aplip1	53472	ncbigene_synonym	4	4	5
7227	Drosophila melanogaster	Invertebrates	pain	PAIN	pain	37985	ncbigene_symbol	4	4	5
