organism_id	organism_name	organism_group	word	match	ncbigene_symbol	ncbigene_id	source	count_direct	count_match
9606	Homo sapiens	Primates	(CDAII)	CDAII	SEC23B	10483	ncbigene_synonym	23	18
9606	Homo sapiens	Primates	SEC23B	SEC23B	SEC23B	10483	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	Sec23B	SEC23B	SEC23B	10483	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	TRAPPC11	TRAPPC11	TRAPPC11	60684	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	Trappc11	TRAPPC11	TRAPPC11	60684	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	Sec13	SEC13	SEC13	6396	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	sec31a	SEC31A	SEC31A	22872	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	TRAPPC2	TRAPPC2	TRAPPC2	6399	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	(SEDT)	SEDT	TRAPPC2	6399	ncbigene_synonym	23	18
9606	Homo sapiens	Primates	Trappc2	TRAPPC2	TRAPPC2	6399	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	Trappc2(?)	TRAPPC2	TRAPPC2	6399	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	SEC23A	SEC23A	SEC23A	10484	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	(CLSD)	CLSD	SEC23A	10484	ncbigene_synonym	23	18
9606	Homo sapiens	Primates	Sec23A	SEC23A	SEC23A	10484	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	SEC24D	SEC24D	SEC24D	9871	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	SEC24D(?)	SEC24D	SEC24D	9871	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	Sec24D	SEC24D	SEC24D	9871	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	TRAPPC9	TRAPPC9	TRAPPC9	83696	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	(NTD)	NTD	FUZ	80199	ncbigene_synonym	23	18
9606	Homo sapiens	Primates	SEC24B	SEC24B	SEC24B	10427	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	Sec24B	SEC24B	SEC24B	10427	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	Sec24B(?)	SEC24B	SEC24B	10427	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	(CMRD)	CMRD	SAR1B	51128	ncbigene_synonym	23	18
9606	Homo sapiens	Primates	SAR1B	SAR1B	SAR1B	51128	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	Sar1B	SAR1B	SAR1B	51128	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	Trappc9	TRAPPC9	TRAPPC9	83696	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	Trappc9(?)	TRAPPC9	TRAPPC9	83696	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	Sec24C	SEC24C	SEC24C	9632	ncbigene_symbol	23	18
9606	Homo sapiens	Primates	aCOP(?)	ACOP	COPA	1314	ncbigene_synonym	23	18
9606	Homo sapiens	Primates	aCOP	ACOP	COPA	1314	ncbigene_synonym	23	18
9606	Homo sapiens	Primates	COP	COP	CARD16	114769	ncbigene_synonym	23	18
7955	Danio rerio	Vertebrates	SEC23B	SEC23B	sec23b	327268	ncbigene_symbol	20	10
7955	Danio rerio	Vertebrates	Sec23B	SEC23B	sec23b	327268	ncbigene_symbol	20	10
7955	Danio rerio	Vertebrates	TRAPPC11	TRAPPC11	trappc11	323003	ncbigene_symbol	20	10
7955	Danio rerio	Vertebrates	Trappc11	TRAPPC11	trappc11	323003	ncbigene_symbol	20	10
7955	Danio rerio	Vertebrates	Sec13	SEC13	sec13	798071	ncbigene_symbol	20	10
7955	Danio rerio	Vertebrates	sec31a	SEC31A	sec31a	266638	ncbigene_symbol	20	10
7955	Danio rerio	Vertebrates	TRAPPC2	TRAPPC2	trappc2	767808	ncbigene_symbol	20	10
7955	Danio rerio	Vertebrates	Trappc2	TRAPPC2	trappc2	767808	ncbigene_symbol	20	10
7955	Danio rerio	Vertebrates	Trappc2(?)	TRAPPC2	trappc2	767808	ncbigene_symbol	20	10
7955	Danio rerio	Vertebrates	SEC23A	SEC23A	sec23a	406774	ncbigene_symbol	20	10
7955	Danio rerio	Vertebrates	Sec23A	SEC23A	sec23a	406774	ncbigene_symbol	20	10
7955	Danio rerio	Vertebrates	SEC24D	SEC24D	sec24d	553407	ncbigene_symbol	20	10
7955	Danio rerio	Vertebrates	SEC24D(?)	SEC24D	sec24d	553407	ncbigene_symbol	20	10
7955	Danio rerio	Vertebrates	Sec24D	SEC24D	sec24d	553407	ncbigene_symbol	20	10
7955	Danio rerio	Vertebrates	SEC24B	SEC24B	sec24b	334633	ncbigene_symbol	20	10
7955	Danio rerio	Vertebrates	Sec24B	SEC24B	sec24b	334633	ncbigene_symbol	20	10
7955	Danio rerio	Vertebrates	Sec24B(?)	SEC24B	sec24b	334633	ncbigene_symbol	20	10
7955	Danio rerio	Vertebrates	SAR1B	SAR1B	sar1b	554177	ncbigene_symbol	20	10
7955	Danio rerio	Vertebrates	Sar1B	SAR1B	sar1b	554177	ncbigene_symbol	20	10
7955	Danio rerio	Vertebrates	Sec24C	SEC24C	sec24c	571870	ncbigene_symbol	20	10
