word	mesh	match	name	chebi
DMAPP	mesh:C043060	NA	NA	NA
Mevalonate-5-Phosphate	mesh:C045038	NA	NA	NA
tiludronate	mesh:C058651	Tiludronic acid	tiludronic acid	chebi:9598
cholesterol	mesh:D002784	Cholesterol	cholesterol	chebi:16113
clodronate	mesh:D004002	Clodronic Acid	clodronic acid	chebi:110423
Mevalonate	mesh:D008798	NA	NA	NA
Mevalonate-5-Pyrohosphate	mesh:D008798	NA	NA	NA
etidronate	mesh:D012968	Etidronic Acid	etidronic acid	chebi:4907
squalene	mesh:D013185	Squalene	squalene	chebi:15440
alendronate	mesh:D019386	Alendronate	alendronic acid	chebi:2567
