word	mesh	match	name	chebi
Malonyl-CoA	mesh:D008316	Malonyl Coenzyme A	malonyl-CoA	chebi:15531
Coumaroyl-CoA	mesh:C058644	NA	NA	NA
Tetrahydroxychalcone	mesh:C556460	NA	NA	NA
CHI	mesh:C084533	NA	NA	NA
Kaempferol	mesh:D044949	NA	NA	NA
Naringenin	mesh:C005273	NA	NA	NA
Apigenin	mesh:D047310	Apigenin	apigenin	chebi:18388
Dihydroquercetin	mesh:C003377	(+)-taxifolin	taxifolin	chebi:17948
Dihydrokaempferol	mesh:C080220	(+)-dihydrokaempferol	aromadedrin	chebi:15401
Dihydromyricetin	mesh:C472036	NA	NA	NA
F3H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
F35H	mesh:C533290	NA	NA	NA
Leucocyanidin Leucopelargonidin Leucodelphinidin	mesh:C031451	NA	NA	NA
Cyanidin	mesh:C017154	NA	NA	NA
Pelargonidin	mesh:C066957	NA	NA	NA
Delphinidin	mesh:C017185	NA	NA	NA
Petunidin	mesh:C473206	NA	NA	NA
glucoside	mesh:D005960	Glucosides	glucoside	chebi:24278
