word	mesh	match	name	chebi
Anandamide	mesh:C078814	NA	NA	NA
Cysteinyl-leukotriene	mesh:C112381	NA	NA	NA
Acetylcholine	mesh:D000109	Acetylcholine	acetylcholine	chebi:15355
Adenosine	mesh:D000241	Adenosine	adenosine	chebi:16335
B-Alanine	mesh:D000409	Alanine	alanine	chebi:16449
amine	mesh:D000588	amine	Amines	chebi:32952
L-Aspartate	mesh:D001224	NA	NA	NA
Bombesin	mesh:D001839	Bombesin	Bombesin	chebi:80229
Bradykinin	mesh:D001920	Bradykinin	bradykinin	chebi:3165
L-Cysteic acid	mesh:D003544	Cysteic Acid	cysteic acid	chebi:21260
Dopamine	mesh:D004298	Dopamine	dopamine	chebi:18243
dopamine	mesh:D004298	Dopamine	dopamine	chebi:18243
Epinephrine	mesh:D004837	Epinephrine	(R)-adrenaline	chebi:28918
GABA	mesh:D005680	gamma-Aminobutyric Acid	gamma-aminobutyric acid	chebi:16865
Glycine	mesh:D005998	Glycine	glycine	chebi:15428
Glycosphingolipid acid	mesh:D006028	Glycosphingolipids	glycosphingolipid	chebi:24402
Histamine	mesh:D006632	Histamine	histamine	chebi:18295
Cortisol	mesh:D006854	Hydrocortisone	cortisol	chebi:17650
Leukotriene B4	mesh:D007975	Leukotriene B4	leukotriene B4	chebi:15647
Melanin	mesh:D008543	Melanins	Melanin	chebi:89634
Melatonin	mesh:D008550	Melatonin	melatonin	chebi:16796
Porphyrins	mesh:D011166	Porphyrins	porphyrins	chebi:26214
5-HT	mesh:D012701	Serotonin	serotonin	chebi:28790
5-Hydroxytryptamine	mesh:D012701	Serotonin	serotonin	chebi:28790
Taurine	mesh:D013654	Taurine	taurine	chebi:15891
Thromboxane A2	mesh:D013928	Thromboxane A2	thromboxane A2	chebi:15627
PGE2	mesh:D015232	Dinoprostone	prostaglandin E2	chebi:15551
Tachykinin	mesh:D015320	NA	NA	NA
Glutamate	mesh:D018698	NA	NA	NA
glutamate	mesh:D018698	NA	NA	NA
