word	mesh	match	name	chebi
H	mesh:D006859	Hydrogen	dihydrogen	chebi:18276
OH	mesh:C031356	hydroxide	hydroxide ion	chebi:16234
Tetrahydrofolate	mesh:D013763	NA	NA	NA
THF	mesh:C006461	NA	NA	NA
NADPH	mesh:D009249	NA	NA	NA
DHPS	mesh:C571011	NA	NA	NA
Glu	mesh:C094686	Glu-Glu	glutamyl-glutamic acid	chebi:5390
ATP	mesh:D000255	Adenosine Triphosphate	ATP	chebi:15422
8-Dihydropterin pyrophosphate	mesh:C106567	NA	NA	NA
Dihydropteroate	mesh:C000978	7,8-dihydropteroic acid	dihydropteroate	chebi:4581
Folic Acid	mesh:D005492	Folic Acid	folic acid	chebi:27470
Dihydrofolate	mesh:C010920	NA	NA	NA
