word	mesh	match	name	chebi
Acetyl-CoA	mesh:D000105	Acetyl Coenzyme A	acetyl-CoA	chebi:15351
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Acetoacyl-ACP	mesh:C053078	L-2-amino-4-chloropent-4-enoic acid	2-amino-4-chloro-4-pentenoic acid	chebi:15885
Ketoacyl	mesh:C421602	NA	NA	NA
Malonyl-CoA	mesh:D008316	Malonyl Coenzyme A	malonyl-CoA	chebi:15531
Hydroxyacyl-ACP	mesh:C053078	L-2-amino-4-chloropent-4-enoic acid	2-amino-4-chloro-4-pentenoic acid	chebi:15885
Enoyl	mesh:C530366	NA	NA	NA
Acetate	mesh:D000085	Acetates	acetate ester	chebi:47622
fatty acids	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Ketoacyl-CoA	mesh:C065987	NA	NA	NA
Fatty acids	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
carbon	mesh:D002244	Carbon	carbon atom	chebi:27594
CoA	mesh:C065987	NA	NA	NA
Hydroxyacyl-CoA	mesh:C065987	NA	NA	NA
DEH	mesh:C474979	NA	NA	NA
Enoyl-CoA	mesh:C530366	NA	NA	NA
