word	mesh	match	name	chebi
Succinyl CoA	mesh:C012046	NA	NA	NA
Fatty acid	mesh:D005227	Fatty Acids	fatty acid	chebi:35366
Glucose	mesh:D005947	Glucose	D-glucopyranose	chebi:4167
Glutamine	mesh:D005973	Glutamine	glutamine	chebi:28300
Isocitrate	mesh:D007523	NA	NA	NA
Malate	mesh:D008293	Malates	malate	chebi:25115
Oxaloacetate	mesh:D010071	NA	NA	NA
Pyruvate	mesh:D011773	NA	NA	NA
serine	mesh:D012694	Serine	L-serine	chebi:17115
Succinate	mesh:D013386	Succinates	succinate	chebi:26806
Glutamate	mesh:D018698	NA	NA	NA
Lactate	mesh:D019344	NA	NA	NA
