word	symbol	source	hgnc_symbol	entrez
DDIT4	DDIT4	hgnc_symbol	DDIT4	54541
CREB	CREB	bioentities_symbol	CREB5	9586
NFKBIA	NFKBIA	hgnc_symbol	NFKBIA	4792
MDM2	MDM2	hgnc_symbol	MDM2	4193
SGK	SGK	hgnc_prev_symbol	SGK1	6446
DUSP1	DUSP1	hgnc_symbol	DUSP1	1843
CREB	CREB	bioentities_symbol	CREB3	10488
CREB	CREB	bioentities_symbol	CREB3L1	90993
MAPK/	MAPK	bioentities_symbol	MAPK11	5600
MAPK/	MAPK	bioentities_symbol	MAPK9	5601
MAPK/	MAPK	bioentities_symbol	MAPK10	5602
MAPK/	MAPK	bioentities_symbol	MAPK13	5603
MAPK/	MAPK	bioentities_symbol	MAPK12	6300
PI3K	PI3K	bioentities_symbol	PIK3R4	30849
CREB	CREB	bioentities_symbol	CREB1	1385
CREB	CREB	bioentities_symbol	ATF2	1386
CREB	CREB	bioentities_symbol	CREM	1390
CREB	CREB	bioentities_symbol	CREB3L4	148327
S1R	S1R	hgnc_alias_symbol	TMBIM4	51643
CREB	CREB	bioentities_symbol	CREB3L3	84699
MAPK/	MAPK	bioentities_symbol	MAPK8	5599
ARC	ARC	hgnc_symbol	ARC	23237
BDNF	BDNF	hgnc_symbol	BDNF	627
CDKN1A	CDKN1A	hgnc_symbol	CDKN1A	1026
CEBPB	CEBPB	hgnc_symbol	CEBPB	1051
PI3K	PI3K	bioentities_symbol	PIK3R5	23533
EGR2	EGR2	hgnc_symbol	EGR2	1959
ERK	ERK	bioentities_symbol	MAPK1	5594
ERK	ERK	bioentities_symbol	MAPK3	5595
FOS	FOS	hgnc_symbol	FOS	2353
GPD1	GPD1	hgnc_symbol	GPD1	2819
AKT	AKT	bioentities_symbol	AKT3	10000
AKT	AKT	bioentities_symbol	AKT1	207
AKT	AKT	bioentities_symbol	AKT2	208
MAPK/	MAPK	bioentities_symbol	MAPK3	5595
MAPK/	MAPK	bioentities_symbol	MAPK1	5594
NTRK2	NTRK2	hgnc_symbol	NTRK2	4915
P110	p110	hgnc_alias_symbol	SART3	9733
EGR1	EGR1	hgnc_symbol	EGR1	1958
PI3K	PI3K	bioentities_symbol	PIK3R6	146850
CREB	CREB	bioentities_symbol	ATF1	466
PI3K	PI3K	bioentities_symbol	PIK3CA	5290
PI3K	PI3K	bioentities_symbol	PIK3CB	5291
PI3K	PI3K	bioentities_symbol	PIK3CD	5293
NR4A1	NR4A1	hgnc_symbol	NR4A1	3164
CREB	CREB	bioentities_symbol	CREB3L2	64764
PLCY	PLCG	bioentities_symbol	PLCG2	5336
IRS2	IRS2	hgnc_symbol	IRS2	8660
HOMER1	HOMER1	hgnc_symbol	HOMER1	9456
PI3K	PI3K	bioentities_symbol	PIK3CG	5294
PI3K	PI3K	bioentities_symbol	PIK3R3	8503
PDK4	PDK4	hgnc_symbol	PDK4	5166
MAPK/	MAPK	bioentities_symbol	MAPK14	1432
PLCY	PLCG	bioentities_symbol	PLCG1	5335
