word	symbol	source	hgnc_symbol	entrez
143-3	14-3-3	hgnc_alias_symbol	YWHAQ	10971
alpha-M/beta-2	BII	hgnc_alias_symbol	CACNA1E	777
AKAP350	AKAP350	hgnc_alias_symbol	AKAP9	10142
PDE	PDE	bioentities_symbol	PDE7A	5150
C/EBP	EBP	hgnc_symbol	EBP	10682
ABCC2	ABCC2	hgnc_symbol	ABCC2	1244
ARHGEF1	ARHGEF1	hgnc_symbol	ARHGEF1	9138
14-3-3	14-3-3	hgnc_alias_symbol	YWHAQ	10971
CDC25	CDC25	bioentities_symbol	CDC25C	995
Frizzled	Frizzled	bioentities_symbol	FZD6	8323
Chk2.	CHK2	hgnc_alias_symbol	CHEK2	11200
PDE	PDE	bioentities_symbol	PDE10A	10846
ARHI	ARHI	hgnc_prev_symbol	DIRAS3	9077
BCR	BCR	hgnc_symbol	BCR	613
Beta-catenin	beta-catenin	hgnc_alias_symbol	CTNNB1	1499
PBX1A/HOXA10	HOXA10	hgnc_symbol	HOXA10	3206
BFL1	BFL1	hgnc_alias_symbol	BCL2A1	597
Frizzled	Frizzled	bioentities_symbol	FZD4	8322
PDE	PDE	bioentities_symbol	PDE4C	5143
PDE	PDE	bioentities_symbol	PDE8A	5151
PDE	PDE	bioentities_symbol	PDE6C	5146
PDE	PDE	bioentities_symbol	PDE7B	27115
PDE	PDE	bioentities_symbol	PDE11A	50940
PDE	PDE	bioentities_symbol	PDE1A	5136
PDE	PDE	bioentities_symbol	PDE9A	5152
G-alpha	Galpha	bioentities_symbol	GNAO1	2775
PDE	PDE	bioentities_symbol	PDE2A	5138
CDC2	CDC2	hgnc_alias_symbol	POLD1	5424
CDC25	CDC25	bioentities_symbol	CDC25B	994
Frizzled	Frizzled	bioentities_symbol	FZD3	7976
CDC25	CDC25	bioentities_symbol	CDC25A	993
FDPS	FDPS	hgnc_symbol	FDPS	2224
PDE	PDE	bioentities_symbol	PDE4D	5144
PDE	PDE	bioentities_symbol	PDE6A	5145
PDE	PDE	bioentities_symbol	PDE6B	5158
PDE	PDE	bioentities_symbol	PDE8B	8622
PDE	PDE	bioentities_symbol	PDE1B	5153
PDE	PDE	bioentities_symbol	PDE1C	5137
RAR	RAR	bioentities_symbol	RARG	5916
RAR	RAR	bioentities_symbol	RARA	5914
BLNK	BLNK	hgnc_symbol	BLNK	29760
PDE	PDE	bioentities_symbol	PDE3B	5140
PDE	PDE	bioentities_symbol	PDE4A	5141
ENO	ENO	bioentities_symbol	ENO3	2027
MEK1/2DYRKIa	MEK1	hgnc_alias_symbol	MAP2K1	5604
(Metl	METL	hgnc_alias_symbol	METTL2B	55798
Frizzled	Frizzled	bioentities_symbol	FZD7	8324
Frizzled	Frizzled	bioentities_symbol	FZD8	8325
