word	symbol	source	hgnc_symbol	entrez
PI3K	PI3K	bioentities_symbol	PIK3CG	5294
PI3K	PI3K	bioentities_symbol	PIK3R6	146850
PI3K	PI3K	bioentities_symbol	PIK3R3	8503
AKT	AKT	bioentities_symbol	AKT1	207
GAPDH	GAPDH	hgnc_symbol	GAPDH	2597
AKT	AKT	bioentities_symbol	AKT2	208
PI3K	PI3K	bioentities_symbol	PIK3CD	5293
PI3K	PI3K	bioentities_symbol	PIK3CA	5290
PI3K	PI3K	bioentities_symbol	PIK3R4	30849
HIF-1a	HIF-1alpha	hgnc_alias_symbol	HIF1A	3091
AKT	AKT	bioentities_symbol	AKT3	10000
PI3K	PI3K	bioentities_symbol	PIK3CB	5291
HIF-1	HIF-1	hgnc_alias_symbol	SETD2	29072
PI3K	PI3K	bioentities_symbol	PIK3R5	23533
