word	symbol	source	hgnc_symbol	entrez
ERK	ERK	bioentities_symbol	MAPK3	5595
PI3K	PI3K	bioentities_symbol	PIK3R4	30849
ERK	ERK	bioentities_symbol	MAPK1	5594
PI3K	PI3K	bioentities_symbol	PIK3CA	5290
PI3K	PI3K	bioentities_symbol	PIK3R5	23533
PI3K	PI3K	bioentities_symbol	PIK3CB	5291
CAMKII	CAMK2	hgnc_alias_symbol	CAMK2B	816
FAK	FAK	hgnc_alias_symbol	PTK2	5747
IL-6	IL-6	hgnc_alias_symbol	IL6	3569
PI3K	PI3K	bioentities_symbol	PIK3R6	146850
NF-KB	NF-kappaB	hgnc_alias_symbol	NFKB1	4790
PKC	PKC	bioentities_symbol	PRKCD	5580
MAPK	MAPK	bioentities_symbol	MAPK3	5595
PKC	PKC	bioentities_symbol	PRKCA	5578
PKC	PKC	bioentities_symbol	PRKCG	5582
PKC	PKC	bioentities_symbol	PRKCB	5579
MAPK	MAPK	bioentities_symbol	MAPK13	5603
PKC	PKC	bioentities_symbol	PRKD3	23683
MAPK	MAPK	bioentities_symbol	MAPK12	6300
PKC	PKC	bioentities_symbol	PRKCE	5581
(RhoA/Rho	RHOA	hgnc_symbol	RHOA	387
MAPK	MAPK	bioentities_symbol	MAPK11	5600
PI3K	PI3K	bioentities_symbol	PIK3R3	8503
MAPK	MAPK	bioentities_symbol	MAPK10	5602
MAPK	MAPK	bioentities_symbol	MAPK8	5599
MAPK	MAPK	bioentities_symbol	MAPK14	1432
PI3K	PI3K	bioentities_symbol	PIK3CG	5294
ROCK	ROCK	bioentities_symbol	ROCK1	6093
(RhoA/Rho	Rho	hgnc_alias_symbol	RHOD	29984
MAPK	MAPK	bioentities_symbol	MAPK1	5594
MAPK	MAPK	bioentities_symbol	MAPK9	5601
PKC	PKC	bioentities_symbol	PRKCZ	5590
PKC	PKC	bioentities_symbol	PRKCH	5583
ROCK	ROCK	bioentities_symbol	ROCK2	9475
PKC	PKC	bioentities_symbol	PRKCI	5584
PKC	PKC	bioentities_symbol	PRKCQ	5588
PI3K	PI3K	bioentities_symbol	PIK3CD	5293
