word	symbol	source	hgnc_symbol	entrez
Ras	RAS	bioentities_symbol	HRAS	3265
TGF-B	TGFB	bioentities_symbol	TGFB2	7042
TGF-B	TGFB	bioentities_symbol	TGFB1	7040
EGF	EGF	hgnc_symbol	EGF	1950
Ptch	PTCH	hgnc_prev_symbol	PTCH1	5727
Smo	SMO	hgnc_symbol	SMO	6608
Ras	RAS	bioentities_symbol	NRAS	4893
Ras	RAS	bioentities_symbol	KRAS	3845
Gli	GLI	hgnc_prev_symbol	GLI1	2735
TGF-BR	TGFBR	bioentities_symbol	TGFBR2	7048
TGF-BR	TGFBR	bioentities_symbol	TGFBR1	7046
TGF-BR	TGFBR	bioentities_symbol	TGFBR3	7049
EGFR	EGFR	hgnc_symbol	EGFR	1956
TGF-B	TGFB	bioentities_symbol	TGFB3	7043
