word	symbol	source	hgnc_symbol	entrez
HSF1	HSF1	hgnc_symbol	HSF1	3297
SIRT1	SIRT1	hgnc_symbol	SIRT1	23411
AC	AC	bioentities_symbol	ADCY9	115
AC	AC	bioentities_symbol	ADCY5	111
ACAC	ACAC	hgnc_prev_symbol	ACACA	31
HSE	HSE	hgnc_alias_symbol	HSD17B6	8630
AC	AC	bioentities_symbol	ADCY10	55811
AC	AC	bioentities_symbol	ADCY6	112
AC	AC	bioentities_symbol	ADCY1	107
AC	AC	bioentities_symbol	ADCY4	196883
AC	AC	bioentities_symbol	ADCY7	113
AC	AC	bioentities_symbol	ADCY8	114
AC	AC	bioentities_symbol	ADCY2	108
AC	AC	bioentities_symbol	ADCY3	109
