word	symbol	source	hgnc_symbol	entrez
Wnt	WNT	bioentities_symbol	WNT4	54361
Wnt	WNT	bioentities_symbol	WNT1	7471
TSC	TSC	bioentities_symbol	TSC1	7248
Wnt	WNT	bioentities_symbol	WNT16	51384
CDP	CDP	hgnc_alias_symbol	CUX1	1523
Wnt	WNT	bioentities_symbol	WNT2	7472
AKT	AKT	bioentities_symbol	AKT3	10000
CB-2)	CB2	hgnc_alias_symbol	CNR2	1269
SHC	SHC	bioentities_symbol	SHC3	53358
SHC	SHC	bioentities_symbol	SHC4	399694
Wnt	WNT	bioentities_symbol	WNT10B	7480
TSC	TSC	bioentities_symbol	TSC2	7249
PKC	PKC	bioentities_symbol	PRKCG	5582
SOS	SOS	bioentities_symbol	SOS2	6655
PKC	PKC	bioentities_symbol	PRKCH	5583
Wnt	WNT	bioentities_symbol	WNT3	7473
TSC2	TSC2	hgnc_symbol	TSC2	7249
C2	C2	hgnc_symbol	C2	717
Wnt	WNT	bioentities_symbol	WNT6	7475
Wnt	WNT	bioentities_symbol	WNT7A	7476
SHC	SHC	bioentities_symbol	SHC1	6464
SOS	SOS	bioentities_symbol	SOS1	6654
Wnt	WNT	bioentities_symbol	WNT8B	7479
Bad	BAD	hgnc_symbol	BAD	572
BCL2	BCL2	hgnc_symbol	BCL2	596
BCLX	Bcl-X	hgnc_alias_symbol	BCL2L1	598
Wnt	WNT	bioentities_symbol	WNT11	7481
PKC	PKC	bioentities_symbol	PRKCD	5580
CTP	CTP	hgnc_alias_symbol	SLC25A1	6576
CyclinD	Cyclin_D	bioentities_symbol	CCND2	894
Wnt	WNT	bioentities_symbol	WNT5A	7474
SHC	SHC	bioentities_symbol	SHC2	25759
NF1	NF1	hgnc_symbol	NF1	4763
P53	p53	hgnc_alias_symbol	TP53	7157
AKT	AKT	bioentities_symbol	AKT1	207
AKT	AKT	bioentities_symbol	AKT2	208
ERK	ERK	bioentities_symbol	MAPK3	5595
FGFR	FGFR	bioentities_symbol	FGFR1	2260
FGFR	FGFR	bioentities_symbol	FGFR3	2261
RSK	RSK	bioentities_symbol	RPS6KA1	6195
RSK	RSK	bioentities_symbol	RPS6KA2	6196
PKC	PKC	bioentities_symbol	PRKCE	5581
