word	symbol	source	hgnc_symbol	entrez
IL-15	IL-15	hgnc_alias_symbol	IL15	3600
|Caspase	Caspase	bioentities_symbol	CASP4	837
|Caspase	Caspase	bioentities_symbol	CASP2	835
|Caspase	Caspase	bioentities_symbol	CASP5	838
CXCL10	CXCL10	hgnc_symbol	CXCL10	3627
CL5	cl-5	hgnc_alias_symbol	KIR3DL2	3812
|Caspase	Caspase	bioentities_symbol	CASP1	834
|Caspase	Caspase	bioentities_symbol	CASP14	23581
Bim	BIM	hgnc_alias_symbol	BCL2L11	10018
|Caspase	Caspase	bioentities_symbol	CASP3	836
|Caspase	Caspase	bioentities_symbol	CASP8	841
|Caspase	Caspase	bioentities_symbol	CASP12	100506742
|Caspase	Caspase	bioentities_symbol	CASP6	839
|Caspase	Caspase	bioentities_symbol	CASP7	840
USP18	USP18	hgnc_symbol	USP18	11274
|Caspase	Caspase	bioentities_symbol	CASP9	842
|Caspase	Caspase	bioentities_symbol	CASP10	843
PUMA	PUMA	hgnc_alias_symbol	BBC3	27113
