word	symbol	source	hgnc_symbol	entrez
NEK11	NEK11	hgnc_symbol	NEK11	79858
NEK2	NEK2	hgnc_symbol	NEK2	4751
MEK1	MEK1	hgnc_alias_symbol	MAP2K1	5604
CDK1	CDK1	hgnc_symbol	CDK1	983
NEK10	NEK10	hgnc_symbol	NEK10	152110
CDC25A	CDC25A	hgnc_symbol	CDC25A	993
Kinetochore	Kinetochore	bioentities_symbol	PAFAH1B1	5048
MTs	MTS	hgnc_alias_symbol	TIMM8A	1678
MST2	MST2	hgnc_alias_symbol	STK3	6788
B-TrCP	betaTrCP	hgnc_alias_symbol	BTRC	8945
Kinetochore	Kinetochore	bioentities_symbol	MAD2L1	4085
Kinetochore	Kinetochore	bioentities_symbol	PSEN1	5663
Kinetochore	Kinetochore	bioentities_symbol	PSEN2	5664
ERK1/2	ERK2	hgnc_alias_symbol	MAPK1	5594
Kinetochore	Kinetochore	bioentities_symbol	BUB3	9184
Kinetochore	Kinetochore	bioentities_symbol	SUGT1	10910
NEK7	NEK7	hgnc_symbol	NEK7	140609
ATM/ATR	ATM	hgnc_symbol	ATM	472
NEK9	NEK9	hgnc_symbol	NEK9	91754
NEK6	NEK6	hgnc_symbol	NEK6	10783
Kinetochore	Kinetochore	bioentities_symbol	SMC1A	8243
C-Nap1	C-NAP1	hgnc_alias_symbol	CEP250	11190
Kinetochore	Kinetochore	bioentities_symbol	ZW10	9183
SAC	SAC	hgnc_alias_symbol	ADCY10	55811
Kinetochore	Kinetochore	bioentities_symbol	KIF22	3835
Kinetochore	Kinetochore	bioentities_symbol	BUB1B	701
Eg5	Eg5	hgnc_alias_symbol	KIF11	3832
Kinetochore	Kinetochore	bioentities_symbol	SUMO3	6612
ERK1/2	ERK1	hgnc_alias_symbol	MAPK3	5595
Kinetochore	Kinetochore	bioentities_symbol	CENPH	64946
PLK1	PLK1	hgnc_symbol	PLK1	5347
ATM/ATR	ATR	hgnc_symbol	ATR	545
RAF1	RAF1	hgnc_symbol	RAF1	5894
Rootletin	rootletin	hgnc_alias_symbol	CROCC	9696
Kinetochore	Kinetochore	bioentities_symbol	BUB1	699
Kinetochore	Kinetochore	bioentities_symbol	CENPC	1060
Kinetochore	Kinetochore	bioentities_symbol	CENPE	1062
Kinetochore	Kinetochore	bioentities_symbol	CENPF	1063
Kinetochore	Kinetochore	bioentities_symbol	DCTN2	10540
