word	symbol	source	hgnc_symbol	entrez
TLR4	TLR4	hgnc_symbol	TLR4	7099
SoCS3	SOCS3	hgnc_symbol	SOCS3	9021
MYD88	MYD88	hgnc_symbol	MYD88	4615
NF-KB	NFKB	bioentities_symbol	NFKB1	4790
NF-KB	NFKB	bioentities_symbol	NFKB2	4791
NF-KB	NFKB	bioentities_symbol	REL	5966
NF-KB	NFKB	bioentities_symbol	RELA	5970
NF-KB	NFKB	bioentities_symbol	RELB	5971
IL-8,	IL-8	hgnc_alias_symbol	CXCL8	3576
IL-1B,	IL-1B	hgnc_alias_symbol	IL1B	3553
IL-1B,IL-6,IL-8,TNF-a	IL-1B	hgnc_alias_symbol	IL1B	3553
IL-1B,IL-6,IL-8,TNF-a	IL-8	hgnc_alias_symbol	CXCL8	3576
IL-1B,IL-6,IL-8,TNF-a	IL-6	hgnc_alias_symbol	IL6	3569
IL-1B,IL-6,IL-8,TNF-a	TNFA	hgnc_prev_symbol	TNF	7124
TNF-a	TNFA	hgnc_prev_symbol	TNF	7124
IL-6,	IL-6	hgnc_alias_symbol	IL6	3569
