word	symbol	source	hgnc_symbol	entrez
Mtg2	MTG2	hgnc_symbol	MTG2	26164
Mtg3	MTG3	hgnc_alias_symbol	NOA1	84273
L22,L24	L22	hgnc_alias_symbol	RPL22	6146
L18,	L18	hgnc_alias_symbol	RPL18	6141
L19,L32	L32	hgnc_alias_symbol	RPL32	6161
GroEL	GroEL	hgnc_alias_symbol	HSPD1	3329
Mtg1	MTG1	hgnc_symbol	MTG1	92170
S16,S17,S18,S20	S17	hgnc_alias_symbol	RPS17	6218
S18,	S18	hgnc_alias_symbol	RPS18	6222
L21,	L21	hgnc_alias_symbol	RPL21	6144
Mrm2	MRM2	hgnc_symbol	MRM2	29960
S4,S6,S8,S15,	S1-5	hgnc_alias_symbol	EFEMP1	2202
SPG7	SPG7	hgnc_symbol	SPG7	6687
L29,L34	L34	hgnc_alias_symbol	RPL34	6164
NSUN4	NSUN4	hgnc_symbol	NSUN4	387338
RbfA	RBFA	hgnc_symbol	RBFA	79863
S10,	S10	hgnc_prev_symbol	L1CAM	3897
S11,S12	S11	hgnc_alias_symbol	RPS11	6205
AFG3L2/	AFG3L2	hgnc_symbol	AFG3L2	10939
C4orf14	C4orf14	hgnc_prev_symbol	NOA1	84273
C7orf30	C7orf30	hgnc_prev_symbol	MALSU1	115416
CsdA	CSDA	hgnc_prev_symbol	YBX3	8531
S19	S19	hgnc_alias_symbol	RPS19	6223
s2,S3,	SII	hgnc_alias_symbol	TCEA1	6917
Era	Era	hgnc_alias_symbol	ESR1	2099
ERAL1	ERAL1	hgnc_symbol	ERAL1	26284
L22,L24	L24	hgnc_alias_symbol	RPL24	6152
L14,L2,	L14	hgnc_alias_symbol	RPL14	9045
L15,L17,L23	L17	hgnc_alias_symbol	RPL17	6139
L15,L17,L23	L23	hgnc_alias_symbol	RPL23	9349
L29,L34	L29	hgnc_alias_symbol	RPL29	6159
S16,S17,S18,S20	S20	hgnc_alias_symbol	RPS20	6224
S13,	S13	hgnc_alias_symbol	RPS13	6207
S16,	S16	hgnc_alias_symbol	RPS16	6217
L36	L36	hgnc_alias_symbol	RPL36	25873
DDX28	DDX28	hgnc_symbol	DDX28	55794
L27,	L27	hgnc_alias_symbol	RPL27	6155
L28,L33	L28	hgnc_alias_symbol	RPL28	6158
DbpA	dbpA	hgnc_alias_symbol	YBX3	8531
L31,	L31	hgnc_alias_symbol	RPL31	6160
L35,	L35	hgnc_alias_symbol	RPL35	11224
