word	symbol	source	hgnc_symbol	entrez
TMPRSS2	TMPRSS2	hgnc_symbol	TMPRSS2	7113
(Nsp	NSP	hgnc_alias_symbol	SPECC1	92521
TNF-a,	TNFA	hgnc_prev_symbol	TNF	7124
IL-6,	IL-6	hgnc_alias_symbol	IL6	3569
IL-2,	IL-2	hgnc_alias_symbol	IL2	3558
IL-6,IL-18,TNF-a,IL-2,	IL-18	hgnc_alias_symbol	IL18	3606
IL-6,IL-18,TNF-a,IL-2,	IL-6	hgnc_alias_symbol	IL6	3569
IL-6,IL-18,TNF-a,IL-2,	IL-2	hgnc_alias_symbol	IL2	3558
IL-6,IL-18,TNF-a,IL-2,	TNFA	hgnc_prev_symbol	TNF	7124
IL-18,	IL-18	hgnc_alias_symbol	IL18	3606
IL-8	IL-8	hgnc_alias_symbol	CXCL8	3576
