word	symbol	source	hgnc_symbol	entrez
PTH	PTH	hgnc_symbol	PTH	5741
CAMP/PKA	PKA	bioentities_symbol	PRKACB	5567
PLC/PKC	PKC	bioentities_symbol	PRKCI	5584
CAMP/PKA	PKA	bioentities_symbol	PRKACG	5568
PLC/PKC	PKC	bioentities_symbol	PRKCG	5582
PTH1R	PTH1R	hgnc_symbol	PTH1R	5745
PLC/PKC	PKC	bioentities_symbol	PRKCD	5580
PLC/PKC	PKC	bioentities_symbol	PRKCE	5581
PLC/PKC	PKC	bioentities_symbol	PRKCQ	5588
PLC/PKC	PLC	bioentities_symbol	PLCZ1	89869
PLC/PKC	PKC	bioentities_symbol	PRKCH	5583
PLC/PKC	PLC	bioentities_symbol	PLCG1	5335
CAMP/PKA	PKA	bioentities_symbol	PRKAR2B	5577
CAMP/PKA	PKA	bioentities_symbol	PRKAR1A	5573
CAMP/PKA	PKA	bioentities_symbol	PRKAR1B	5575
PLC/PKC	PLC	bioentities_symbol	PLCD3	113026
PLC/PKC	PLC	bioentities_symbol	PLCG2	5336
PLC/PKC	PLC	bioentities_symbol	PLCD4	84812
PLC/PKC	PKC	bioentities_symbol	PRKCB	5579
PLC/PKC	PLC	bioentities_symbol	PLCD1	5333
CAMP/PKA	PKA	bioentities_symbol	PRKAR2A	5576
PLC/PKC	PLC	bioentities_symbol	PLCB3	5331
CAMP/PKA	PKA	bioentities_symbol	PRKACA	5566
PLC/PKC	PKC	bioentities_symbol	PRKD3	23683
PLC/PKC	PLC	bioentities_symbol	PLCB4	5332
PLC/PKC	PLC	bioentities_symbol	PLCB1	23236
PLC/PKC	PKC	bioentities_symbol	PRKCZ	5590
PLC/PKC	PKC	bioentities_symbol	PRKCA	5578
PLC/PKC	PLC	bioentities_symbol	PLCB2	5330
PLC/PKC	PLC	bioentities_symbol	PLCE1	51196
