word	symbol	source	hgnc_symbol	entrez
AMPK	AMPK	bioentities_symbol	PRKAB1	5564
AMPK	AMPK	bioentities_symbol	PRKAG2	51422
SIRT3/4	SIRT4	hgnc_symbol	SIRT4	23409
TGF-b	TGFB	bioentities_symbol	TGFB1	7040
AMPK	AMPK	bioentities_symbol	PRKAG3	53632
AMPK	AMPK	bioentities_symbol	PRKAA1	5562
IL-10	IL-10	hgnc_alias_symbol	IL10	3586
pre-B	PREB	hgnc_symbol	PREB	10113
AMPK	AMPK	bioentities_symbol	PRKAG1	5571
B-2/lymphoblast	BII	hgnc_alias_symbol	CACNA1E	777
AMPK	AMPK	bioentities_symbol	PRKAA2	5563
AMPK	AMPK	bioentities_symbol	PRKAB2	5565
CD5	CD5	hgnc_symbol	CD5	921
GC	GC	hgnc_symbol	GC	2638
HSC	HSC	hgnc_prev_symbol	FUT1	2523
SIRT1/3/6	SIRT1	hgnc_symbol	SIRT1	23411
SIRT3/4	SIRT3	hgnc_symbol	SIRT3	23410
SIRT1/2	SIRT2	hgnc_symbol	SIRT2	22933
SIRT1/3/6	SIRT6	hgnc_symbol	SIRT6	51548
TGF-b	TGFB	bioentities_symbol	TGFB2	7042
TGF-b	TGFB	bioentities_symbol	TGFB3	7043
BCR	BCR	hgnc_symbol	BCR	613
