word	symbol	source	hgnc_symbol	entrez
CREB	CREB	bioentities_symbol	ATF2	1386
CREB	CREB	bioentities_symbol	CREM	1390
P75NTR	p75NTR	hgnc_alias_symbol	NGFR	4804
|--PKA	PKA	bioentities_symbol	PRKACG	5568
BDNF	BDNF	hgnc_symbol	BDNF	627
CREB	CREB	bioentities_symbol	ATF1	466
CREB	CREB	bioentities_symbol	CREB3L2	64764
|--PKA	PKA	bioentities_symbol	PRKAR1B	5575
ERK1/2CAMP|--PKAI	ERK1	hgnc_alias_symbol	MAPK3	5595
ROCK2	ROCK2	hgnc_symbol	ROCK2	9475
CREB	CREB	bioentities_symbol	CREB5	9586
CREB	CREB	bioentities_symbol	CREB3L3	84699
CREB	CREB	bioentities_symbol	CREB3L4	148327
ERK1/2	ERK2	hgnc_alias_symbol	MAPK1	5594
|--PKA	PKA	bioentities_symbol	PRKAR2B	5577
|--PKA	PKA	bioentities_symbol	PRKAR1A	5573
|--PKA	PKA	bioentities_symbol	PRKACA	5566
|--PKA	PKA	bioentities_symbol	PRKAR2A	5576
RhoA	RhoA	hgnc_alias_symbol	RHOA	387
CREB	CREB	bioentities_symbol	CREB3L1	90993
CREB	CREB	bioentities_symbol	CREB3	10488
|--PKA	PKA	bioentities_symbol	PRKACB	5567
CREB	CREB	bioentities_symbol	CREB1	1385
