word	symbol	source	hgnc_symbol	entrez
C1	C1	bioentities_symbol	C1QB	713
C1q	C1q	bioentities_symbol	C1QA	712
C3	C3	hgnc_symbol	C3	718
C3a	C3a	hgnc_alias_symbol	C3	718
C3b	C3b	hgnc_alias_symbol	C3	718
C5	C5	hgnc_symbol	C5	727
C1	C1	bioentities_symbol	C1R	715
C1	C1	bioentities_symbol	C1S	716
MAC	MAC	bioentities_symbol	C8B	732
MAC	MAC	bioentities_symbol	C8G	733
C1q	C1q	bioentities_symbol	C1QB	713
(C1q/C1r/C1s)	C1S	hgnc_symbol	C1S	716
(C1q/C1r/C1s)	C1R	hgnc_symbol	C1R	715
MAC	MAC	bioentities_symbol	C8A	731
C1	C1	bioentities_symbol	C1QC	714
C1	C1	bioentities_symbol	C1QA	712
MAC	MAC	bioentities_symbol	C7	730
C5b	C5b	hgnc_alias_symbol	C5	727
MAC	MAC	bioentities_symbol	C9	735
MBL,	MBL	hgnc_prev_symbol	MBL2	4153
MAC	MAC	bioentities_symbol	C5	727
MAC	MAC	bioentities_symbol	C6	729
