word	symbol	source	hgnc_symbol	entrez
IL20,	IL20	hgnc_symbol	IL20	50604
ILIB,TNFA,IL6,IFNE	IFNE	hgnc_symbol	IFNE	338376
mDC	MDC	hgnc_alias_symbol	CCL22	6367
IFNA,IFN8	IFNA	bioentities_symbol	IFNA4	3441
IL17,IL21,	IL21	hgnc_symbol	IL21	59067
TGFB	TGFB	bioentities_symbol	TGFB1	7040
TGFB	TGFB	bioentities_symbol	TGFB3	7043
Th1	TH1	hgnc_alias_symbol	NELFCD	51497
CXCL3,CXCL5,CXCL6,	CXCL3	hgnc_symbol	CXCL3	2921
CD4+	CD4	hgnc_symbol	CD4	920
CXCL5,	CXCL5	hgnc_symbol	CXCL5	6374
M-ČSF	M-CSF	hgnc_alias_symbol	CSF1	1435
CXCL8,	CXCL8	hgnc_symbol	CXCL8	3576
MMP3,RANKL,	MMP3	hgnc_symbol	MMP3	4314
MMP3,RANKL,	RANKL	hgnc_alias_symbol	TNFSF11	8600
IFNA,IFN8	IFNA	bioentities_symbol	IFNA1	3439
IFNA,IFN8	IFNA	bioentities_symbol	IFNA2	3440
VEGF,PDGF,G-CSF,GM-	PDGF	bioentities_symbol	PDGFA	5154
VEGF,PDGF,G-CSF,GM-	VEGF	bioentities_symbol	VEGFC	7424
VEGF,PDGF,G-CSF,GM-	PDGF	bioentities_symbol	PDGFD	80310
IFNA,IFN8	IFNA	bioentities_symbol	IFNA5	3442
IFNA,IFN8	IFNA	bioentities_symbol	IFNA6	3443
IFNA,IFN8	IFNA	bioentities_symbol	IFNA7	3444
IFNA,IFN8	IFNA	bioentities_symbol	IFNA8	3445
CXCL6,	CXCL6	hgnc_symbol	CXCL6	6372
CXCL1,	CXCL1	hgnc_symbol	CXCL1	2919
CXCL8,CCL20	CCL20	hgnc_symbol	CCL20	6364
G-CSF,	G-CSF	hgnc_prev_symbol	CSF3	1440
IFNA,IFN8	IFNA	bioentities_symbol	IFNA13	3447
VEGF,PDGF,G-CSF,GM-	VEGF	bioentities_symbol	VEGFB	7423
IL17,IL21,	IL-17	hgnc_alias_symbol	IL17A	3605
TGFB	TGFB	bioentities_symbol	TGFB2	7042
IL6,	IL6	hgnc_symbol	IL6	3569
IL22,	IL22	hgnc_symbol	IL22	50616
IL22,IL10	IL10	hgnc_symbol	IL10	3586
IL23	IL-23	hgnc_alias_symbol	IL23A	51561
VEGF,PDGF,G-CSF,GM-	VEGF	bioentities_symbol	VEGFD	2277
CL20	CL-20	hgnc_alias_symbol	EMP1	2012
pDC	PDC	hgnc_symbol	PDC	5132
VEGF,PDGF,G-CSF,GM-	PDGF	bioentities_symbol	PDGFB	5155
TNFA	TNF-alpha	hgnc_alias_symbol	TNF	7124
VEGF,PDGF,G-CSF,GM-	VEGF	bioentities_symbol	PGF	5228
IFNA,IFN8	IFNA	bioentities_symbol	IFNA16	3449
Stat3	STAT3	hgnc_symbol	STAT3	6774
IFNA,IFN8	IFNA	bioentities_symbol	IFNA10	3446
VEGF,PDGF,G-CSF,GM-	PDGF	bioentities_symbol	PDGFC	56034
VEGF,PDGF,G-CSF,GM-	VEGF	bioentities_symbol	VEGFA	7422
IFNA,IFN8	IFNA	bioentities_symbol	IFNA21	3452
IFNA,IFN8	IFNA	bioentities_symbol	IFNA14	3448
IFNA,IFN8	IFNA	bioentities_symbol	IFNA17	3451
