word	symbol	source	hgnc_symbol	entrez
MAPK	MAPK	bioentities_symbol	MAPK8	5599
MAPK	MAPK	bioentities_symbol	MAPK10	5602
MAPK	MAPK	bioentities_symbol	MAPK3	5595
Cdc25	CDC25	bioentities_symbol	CDC25C	995
Mos	MOS	hgnc_symbol	MOS	4342
MAPK	MAPK	bioentities_symbol	MAPK13	5603
MAPK	MAPK	bioentities_symbol	MAPK11	5600
PKA	PKA	bioentities_symbol	PRKAR2B	5577
PKA	PKA	bioentities_symbol	PRKAR1B	5575
MAPK	MAPK	bioentities_symbol	MAPK14	1432
Cdk1	CDK1	hgnc_symbol	CDK1	983
MAPK	MAPK	bioentities_symbol	MAPK12	6300
MAPK	MAPK	bioentities_symbol	MAPK9	5601
PKA	PKA	bioentities_symbol	PRKACA	5566
MPF	MPF	hgnc_alias_symbol	MSLN	10232
MAPK	MAPK	bioentities_symbol	MAPK1	5594
PKA	PKA	bioentities_symbol	PRKACB	5567
PKA	PKA	bioentities_symbol	PRKAR2A	5576
PKA	PKA	bioentities_symbol	PRKAR1A	5573
Cdc25	CDC25	bioentities_symbol	CDC25A	993
Gwl	Gwl	hgnc_alias_symbol	MASTL	84930
PKA	PKA	bioentities_symbol	PRKACG	5568
ARPP19	ARPP19	hgnc_symbol	ARPP19	10776
B2	BII	hgnc_alias_symbol	CACNA1E	777
Myt1	MYT1	hgnc_symbol	MYT1	4661
Cdc25	CDC25	bioentities_symbol	CDC25B	994
