word	symbol	source	hgnc_symbol	entrez
MYD88	MYD88	hgnc_symbol	MYD88	4615
MEKK1	MEKK1	hgnc_prev_symbol	MAP3K1	4214
TAK/TAB	TAK	hgnc_alias_symbol	CDK9	1025
JNK	JNK	bioentities_symbol	MAPK8	5599
JNK	JNK	bioentities_symbol	MAPK10	5602
IL-1	IL1	bioentities_symbol	IL1B	3553
JNK	JNK	bioentities_symbol	MAPK9	5601
TRADD	TRADD	hgnc_symbol	TRADD	8717
IRAK	IRAK	hgnc_alias_symbol	IRAK1	3654
TRAF2/	TRAF2	hgnc_symbol	TRAF2	7186
TRAF5	TRAF5	hgnc_symbol	TRAF5	7188
IKK	IKK	bioentities_symbol	IKBKG	8517
ECSIT	ECSIT	hgnc_symbol	ECSIT	51295
IKK	IKK	bioentities_symbol	CHUK	1147
IL-1	IL1	bioentities_symbol	IL1A	3552
IKK	IKK	bioentities_symbol	IKBKB	3551
ASK-1	ASK1	hgnc_alias_symbol	MAP3K5	4217
TNF	TNF	hgnc_symbol	TNF	7124
TRAF6	TRAF6	hgnc_symbol	TRAF6	7189
