word	symbol	source	hgnc_symbol	entrez
actin	Actin	bioentities_symbol	ACTG2	72
МҮРТ—ROCK	ROCK	bioentities_symbol	ROCK2	9475
МҮРТ—ROCK	ROCK	bioentities_symbol	ROCK1	6093
Rho-GTP	Rho	hgnc_alias_symbol	RHOD	29984
Ca2+/calmodulin	CA-II	hgnc_alias_symbol	CA2	760
actin	Actin	bioentities_symbol	ACTA1	58
actin	Actin	bioentities_symbol	ACTA2	59
actin	Actin	bioentities_symbol	ACTB	60
actin	Actin	bioentities_symbol	ACTC1	70
GAP	GAP	hgnc_alias_symbol	RASA1	5921
GEF	GEF	hgnc_alias_symbol	SLC2A4RG	56731
actin	Actin	bioentities_symbol	ACTG1	71
