word	symbol	source	hgnc_symbol	entrez
Calcineurin	CALCINEURIN	bioentities_symbol	PPP3R2	5535
Calcineurin	CALCINEURIN	bioentities_symbol	PPP3R1	5534
Cbl-b	Cbl-b	hgnc_alias_symbol	CBLB	868
CD4/CD8	CD8	bioentities_symbol	CD8A	925
CD28	CD28	hgnc_symbol	CD28	940
Calcineurin	CALCINEURIN	bioentities_symbol	PPP3CC	5533
TCR	TCR	bioentities_symbol	TRD	6964
NF-AT	NFAT	bioentities_symbol	NFAT5	10725
TCR	TCR	bioentities_symbol	TRG	6965
ZAP70	ZAP70	hgnc_symbol	ZAP70	7535
Calcineurin	CALCINEURIN	bioentities_symbol	PPP3CA	5530
CD4/CD8	CD4	hgnc_symbol	CD4	920
Rac	RAC	bioentities_symbol	RHOG	391
APC	APC	hgnc_symbol	APC	324
NFKB	NFKB	bioentities_symbol	NFKB2	4791
NF-AT	NFAT	bioentities_symbol	NFATC3	4775
TCR	TCR	bioentities_symbol	TRB	6957
PI3K	PI3K	bioentities_symbol	PIK3CD	5293
Calcineurin	CALCINEURIN	bioentities_symbol	PPP3CB	5532
NFKB	NFKB	bioentities_symbol	RELB	5971
PLCY1	PLCG1	hgnc_symbol	PLCG1	5335
NF-AT	NFAT	bioentities_symbol	NFATC2	4773
WASP	WASP	hgnc_alias_symbol	WAS	7454
TCR	TCR	bioentities_symbol	TRA	6955
CD4/CD8	CD8	bioentities_symbol	CD8B	926
AKT	AKT	bioentities_symbol	AKT2	208
SLP76	SLP-76	hgnc_alias_symbol	LCP2	3937
PI3K	PI3K	bioentities_symbol	PIK3CG	5294
PI3K	PI3K	bioentities_symbol	PIK3CA	5290
NF-AT	NFAT	bioentities_symbol	NFATC4	4776
PI3K	PI3K	bioentities_symbol	PIK3R3	8503
AKT	AKT	bioentities_symbol	AKT1	207
Lck	LCK	hgnc_symbol	LCK	3932
NF-AT	NFAT	bioentities_symbol	NFATC1	4772
AKT	AKT	bioentities_symbol	AKT3	10000
Rac	RAC	bioentities_symbol	RAC1	5879
Fyn	FYN	hgnc_symbol	FYN	2534
NFKB	NFKB	bioentities_symbol	REL	5966
PI3K	PI3K	bioentities_symbol	PIK3CB	5291
PI3K	PI3K	bioentities_symbol	PIK3R4	30849
NFKB	NFKB	bioentities_symbol	NFKB1	4790
Rac	RAC	bioentities_symbol	RAC3	5881
PI3K	PI3K	bioentities_symbol	PIK3R5	23533
Rac	RAC	bioentities_symbol	RAC2	5880
PI3K	PI3K	bioentities_symbol	PIK3R6	146850
NFKB	NFKB	bioentities_symbol	RELA	5970
