word	symbol	source	hgnc_symbol	entrez
TNF	TNF	hgnc_symbol	TNF	7124
TNFR1	TNFR1	hgnc_prev_symbol	TNFRSF1A	7132
CIAP	CLAP	hgnc_alias_symbol	BCL10	8915
UBC13	UBC13	hgnc_alias_symbol	UBE2N	7334
TRAF2	TRAF2	hgnc_symbol	TRAF2	7186
TRADD	TRADD	hgnc_symbol	TRADD	8717
RIPK1	RIPK1	hgnc_symbol	RIPK1	8737
A20	A20	hgnc_alias_symbol	TNFAIP3	7128
CYLD	CYLD	hgnc_symbol	CYLD	1540
Met1	MET1	hgnc_alias_symbol	GZMM	3004
SHARPIN	SHARPIN	hgnc_symbol	SHARPIN	81858
OTULIN	OTULIN	hgnc_symbol	OTULIN	90268
р38	p38	bioentities_symbol	MAPK14	1432
р38	p38	bioentities_symbol	MAPK11	5600
р38	p38	bioentities_symbol	MAPK13	5603
р38	p38	bioentities_symbol	MAPK12	6300
TAK1	TAK1	hgnc_alias_symbol	NR2C2	7182
HOIP	HOIP	hgnc_alias_symbol	RNF31	55072
JNK	JNK	bioentities_symbol	MAPK8	5599
JNK	JNK	bioentities_symbol	MAPK9	5601
JNK	JNK	bioentities_symbol	MAPK10	5602
CYLD	CYLD	hgnc_symbol	CYLD	1540
IKKa/BNEMO	IKKA	hgnc_alias_symbol	CHUK	1147
NEMO	NEMO	hgnc_alias_symbol	IKBKG	8517
IKKa/B	IKKB	hgnc_alias_symbol	IKBKB	3551
IKKa/B	IKKA	hgnc_alias_symbol	CHUK	1147
SPATA2	SPATA2	hgnc_symbol	SPATA2	9825
NF-KB	NFKB	bioentities_symbol	NFKB1	4790
NF-KB	NFKB	bioentities_symbol	NFKB2	4791
NF-KB	NFKB	bioentities_symbol	REL	5966
NF-KB	NFKB	bioentities_symbol	RELA	5970
NF-KB	NFKB	bioentities_symbol	RELB	5971
RELA	RELA	hgnc_symbol	RELA	5970
IKB-a	IKBA	hgnc_alias_symbol	NFKBIA	4792
IKB-a	IKBA	hgnc_alias_symbol	NFKBIA	4792
AP-1	AP1	bioentities_symbol	FOS	2353
AP-1	AP1	bioentities_symbol	FOSB	2354
AP-1	AP1	bioentities_symbol	FOSL2	2355
AP-1	AP1	bioentities_symbol	JUN	3725
AP-1	AP1	bioentities_symbol	JUNB	3726
AP-1	AP1	bioentities_symbol	FOSL1	8061
AP-1	AP1	bioentities_symbol	JUND	3727
ATF2	ATF2	hgnc_symbol	ATF2	1386
RELA	RELA	hgnc_symbol	RELA	5970
