word	symbol	source	hgnc_symbol	entrez
Caspase	Caspase	bioentities_symbol	CASP2	835
AP-1	AP1	bioentities_symbol	JUND	3727
Caspase	Caspase	bioentities_symbol	CASP5	838
Caspase	Caspase	bioentities_symbol	CASP14	23581
TRADD	TRADD	hgnc_symbol	TRADD	8717
Caspase	Caspase	bioentities_symbol	CASP3	836
Caspase	Caspase	bioentities_symbol	CASP4	837
ERK1/2	ERK2	hgnc_alias_symbol	MAPK1	5594
Caspase	Caspase	bioentities_symbol	CASP7	840
AP-1	AP1	bioentities_symbol	JUNB	3726
{TRAILR1/R2R{T|TRAILR3	TRAILR3	hgnc_alias_symbol	TNFRSF10C	8794
AP-1	AP1	bioentities_symbol	FOSL1	8061
Caspase	Caspase	bioentities_symbol	CASP10	843
Caspase	Caspase	bioentities_symbol	CASP1	834
c-Jun	c-Jun	hgnc_alias_symbol	JUN	3725
ERK1/2	ERK1	hgnc_alias_symbol	MAPK3	5595
?NFKB	NFKB	bioentities_symbol	RELA	5970
?NFKB	NFKB	bioentities_symbol	RELB	5971
Caspase	Caspase	bioentities_symbol	CASP8	841
TRAIL	TRAIL	hgnc_alias_symbol	TNFSF10	8743
Caspase	Caspase	bioentities_symbol	CASP6	839
AP-1	AP1	bioentities_symbol	FOSB	2354
Caspase	Caspase	bioentities_symbol	CASP12	100506742
AP-1	AP1	bioentities_symbol	JUN	3725
TRAILR4	TRAILR4	hgnc_alias_symbol	TNFRSF10D	8793
Mort1	MORT1	hgnc_alias_symbol	FADD	8772
AP-1	AP1	bioentities_symbol	FOS	2353
?NFKB	NFKB	bioentities_symbol	NFKB1	4790
?NFKB	NFKB	bioentities_symbol	NFKB2	4791
?NFKB	NFKB	bioentities_symbol	REL	5966
MEKK	MEKK	hgnc_alias_symbol	MAP3K1	4214
AP-1	AP1	bioentities_symbol	FOSL2	2355
TRAF2	TRAF2	hgnc_symbol	TRAF2	7186
FADD	FADD	hgnc_symbol	FADD	8772
cFos	c-fos	hgnc_alias_symbol	FOS	2353
MEK1/2	MEK2	hgnc_alias_symbol	MAP2K2	5605
{TRAILR1/R2R{T|TRAILR3	TRAILR-1	hgnc_alias_symbol	TNFRSF10A	8797
JNK1/2	JNK1	hgnc_alias_symbol	MAPK8	5599
Caspase	Caspase	bioentities_symbol	CASP9	842
JNK1/2	JNK2	hgnc_alias_symbol	MAPK9	5601
MEK1/2	MEK1	hgnc_alias_symbol	MAP2K1	5604
