word	symbol	source	hgnc_symbol	entrez
-Raptor	raptor	hgnc_alias_symbol	RPTOR	57521
SIRT1	SIRT1	hgnc_symbol	SIRT1	23411
PI3K	PI3K	bioentities_symbol	PIK3CG	5294
PI3K	PI3K	bioentities_symbol	PIK3R3	8503
Actin	Actin	bioentities_symbol	ACTA1	58
Actin	Actin	bioentities_symbol	ACTG2	72
-TIF-IA	TIF-IA	hgnc_alias_symbol	RRN3	54700
-TSC2	TSC2	hgnc_symbol	TSC2	7249
USF-1	USF1	hgnc_symbol	USF1	7391
PI3K	PI3K	bioentities_symbol	PIK3CB	5291
PI3K	PI3K	bioentities_symbol	PIK3CD	5293
AMPK	AMPK	bioentities_symbol	PRKAG3	53632
AMPK	AMPK	bioentities_symbol	PRKAA1	5562
AMPK	AMPK	bioentities_symbol	PRKAA2	5563
AMPK	AMPK	bioentities_symbol	PRKAB1	5564
AMPK	AMPK	bioentities_symbol	PRKAB2	5565
AMPK	AMPK	bioentities_symbol	PRKAG1	5571
-EEF2K	EEF2K	hgnc_symbol	EEF2K	29904
ERRA	ERRa	hgnc_alias_symbol	ESRRA	2101
ADP,	ADP	hgnc_alias_symbol	WDTC1	23038
PI3K	PI3K	bioentities_symbol	PIK3R4	30849
PI3K	PI3K	bioentities_symbol	PIK3CA	5290
AMP	AMP	hgnc_alias_symbol	MFAP1	4236
AMPK	AMPK	bioentities_symbol	PRKAG2	51422
MEF2	MEF2	bioentities_symbol	MEF2B	100271849
MEF2	MEF2	bioentities_symbol	MEF2A	4205
MEF2	MEF2	bioentities_symbol	MEF2C	4208
MEF2	MEF2	bioentities_symbol	MEF2D	4209
-Mrf4	MRF4	hgnc_alias_symbol	MYF6	4618
mTOR	MTOR	hgnc_symbol	MTOR	2475
Nrf1	NRF1	hgnc_symbol	NRF1	4899
PGC-1a	PGC-1alpha	hgnc_alias_symbol	PPARGC1A	10891
PGC-1B	PGC1B	hgnc_alias_symbol	PPARGC1B	133522
PI3K	PI3K	bioentities_symbol	PIK3R6	146850
PI3K	PI3K	bioentities_symbol	PIK3R5	23533
Akt	AKT	bioentities_symbol	AKT1	207
Akt	AKT	bioentities_symbol	AKT2	208
Fox-O	FOXO	bioentities_symbol	FOXO4	4303
IGF-1	IGF1	hgnc_symbol	IGF1	3479
Actin	Actin	bioentities_symbol	ACTC1	70
Actin	Actin	bioentities_symbol	ACTG1	71
Actin	Actin	bioentities_symbol	ACTA2	59
Actin	Actin	bioentities_symbol	ACTB	60
Akt	AKT	bioentities_symbol	AKT3	10000
Fox-O	FOXO	bioentities_symbol	FOXO1	2308
Fox-O	FOXO	bioentities_symbol	FOXO3	2309
Fox-O	FOXO	bioentities_symbol	FOXO6	100132074
