word	symbol	source	hgnc_symbol	entrez
PI3K/Akt/MTOR	PI3K	bioentities_symbol	PIK3CB	5291
PI3K/Akt/MTOR	PI3K	bioentities_symbol	PIK3CA	5290
DAR	DAR	hgnc_prev_symbol	ATP2A2	488
AR	AR	hgnc_symbol	AR	367
ARD	ARD	hgnc_alias_symbol	ADI1	55256
CYP17	CYP17	hgnc_prev_symbol	CYP17A1	1586
PI3K/Akt/MTOR	PI3K	bioentities_symbol	PIK3R6	146850
PI3K/Akt/MTOR	PI3K	bioentities_symbol	PIK3CG	5294
PI3K/Akt/MTOR	AKT	bioentities_symbol	AKT3	10000
PI3K/Akt/MTOR	MTOR	hgnc_symbol	MTOR	2475
PI3K/Akt/MTOR	PI3K	bioentities_symbol	PIK3R5	23533
PI3K/Akt/MTOR	PI3K	bioentities_symbol	PIK3CD	5293
PI3K/Akt/MTOR	PI3K	bioentities_symbol	PIK3R3	8503
PI3K/Akt/MTOR	AKT	bioentities_symbol	AKT1	207
PI3K/Akt/MTOR	AKT	bioentities_symbol	AKT2	208
PI3K/Akt/MTOR	PI3K	bioentities_symbol	PIK3R4	30849
