word	symbol	source	hgnc_symbol	entrez
Interferon	Interferon	bioentities_symbol	IFNA2	3440
Interferon	Interferon	bioentities_symbol	IFNA17	3451
Interferon	Interferon	bioentities_symbol	IFNW1	3467
Interferon	Interferon	bioentities_symbol	IFNA1	3439
Interferon	Interferon	bioentities_symbol	IFNA5	3442
Interferon	Interferon	bioentities_symbol	IFNA21	3452
Interferon	Interferon	bioentities_symbol	IFNK	56832
IFN-B	IFNB	bioentities_symbol	IFNB1	3456
Interferon	Interferon	bioentities_symbol	IFNA16	3449
STAT2	STAT2	hgnc_symbol	STAT2	6773
Interferon	Interferon	bioentities_symbol	IFNB1	3456
Interferon	Interferon	bioentities_symbol	IFNA4	3441
Interferon	Interferon	bioentities_symbol	IFNA14	3448
STAT1	STAT1	hgnc_symbol	STAT1	6772
IRF3	IRF3	hgnc_symbol	IRF3	3661
IFNAR	IFNAR	hgnc_prev_symbol	IFNAR1	3454
IFN-a	IFN-ALPHA	hgnc_alias_symbol	IFNA1	3439
IRF9	IRF9	hgnc_symbol	IRF9	10379
Interferon	Interferon	bioentities_symbol	IFNA13	3447
Interferon	Interferon	bioentities_symbol	IFNA6	3443
IFN	IFN	hgnc_alias_symbol	IFNA1	3439
RIG-I	RIG-I	hgnc_alias_symbol	DDX58	23586
Interferon	Interferon	bioentities_symbol	IFNA10	3446
Interferon	Interferon	bioentities_symbol	IFNA8	3445
MDA5	MDA-5	hgnc_alias_symbol	IFIH1	64135
Interferon	Interferon	bioentities_symbol	IFNA7	3444
MAVS	MAVS	hgnc_symbol	MAVS	57506
