word	symbol	source	hgnc_symbol	entrez
B-catenin	beta-catenin	hgnc_alias_symbol	CTNNB1	1499
PKC	PKC	bioentities_symbol	PRKCD	5580
PKC	PKC	bioentities_symbol	PRKCA	5578
AKT	AKT	bioentities_symbol	AKT1	207
Fzd	FZD	bioentities_symbol	FZD1	8321
PI3K	PI3K	bioentities_symbol	PIK3CB	5291
Fzd	FZD	bioentities_symbol	FZD4	8322
AKT	AKT	bioentities_symbol	AKT2	208
CAMKII	CAMK2	hgnc_alias_symbol	CAMK2B	816
ARF-6	ARF6	hgnc_symbol	ARF6	382
PKC	PKC	bioentities_symbol	PRKD3	23683
Wnt5a	WNT5A	hgnc_symbol	WNT5A	7474
PI3K	PI3K	bioentities_symbol	PIK3CA	5290
PKC	PKC	bioentities_symbol	PRKCG	5582
PKC	PKC	bioentities_symbol	PRKCH	5583
PKC	PKC	bioentities_symbol	PRKCB	5579
AKT	AKT	bioentities_symbol	AKT3	10000
PKC	PKC	bioentities_symbol	PRKCZ	5590
Ror2	ROR2	hgnc_symbol	ROR2	4920
Siah2	SIAH2	hgnc_symbol	SIAH2	6478
TLR4-	TLR4	hgnc_symbol	TLR4	7099
Fzd	FZD	bioentities_symbol	FZD6	8323
PI3K	PI3K	bioentities_symbol	PIK3R3	8503
IL-10	IL-10	hgnc_alias_symbol	IL10	3586
PKC	PKC	bioentities_symbol	PRKCI	5584
PKC	PKC	bioentities_symbol	PRKCE	5581
Fzd	FZD	bioentities_symbol	FZD9	8326
Fzd	FZD	bioentities_symbol	FZD5	7855
Fzd	FZD	bioentities_symbol	FZD3	7976
PI3K	PI3K	bioentities_symbol	PIK3R4	30849
Fzd	FZD	bioentities_symbol	FZD2	2535
Fzd	FZD	bioentities_symbol	FZD8	8325
PI3K	PI3K	bioentities_symbol	PIK3R6	146850
PI3K	PI3K	bioentities_symbol	PIK3CD	5293
PI3K	PI3K	bioentities_symbol	PIK3CG	5294
PI3K	PI3K	bioentities_symbol	PIK3R5	23533
PKC	PKC	bioentities_symbol	PRKCQ	5588
JNK	JNK	bioentities_symbol	MAPK8	5599
Fzd	FZD	bioentities_symbol	FZD7	8324
JNK	JNK	bioentities_symbol	MAPK9	5601
JNK	JNK	bioentities_symbol	MAPK10	5602
Fzd	FZD	bioentities_symbol	FZD10	11211
