word	symbol	source	hgnc_symbol	entrez
TH1	TH1	hgnc_alias_symbol	NELFCD	51497
IL-12	IL12	bioentities_symbol	IL12A	3592
IL-12	IL12	bioentities_symbol	IL12B	3593
IFNY	IFNG	hgnc_symbol	IFNG	3458
СРА	CPA	hgnc_prev_symbol	CPA1	1357
ULBP3,	ULBP3	hgnc_symbol	ULBP3	79465
-ULBP3	ULBP3	hgnc_symbol	ULBP3	79465
-NKG2D	NKG2D	hgnc_alias_symbol	KLRK1	22914
CD31	CD31	hgnc_alias_symbol	PECAM1	5175
VEGF	VEGF	bioentities_symbol	VEGFD	2277
VEGF	VEGF	bioentities_symbol	VEGFB	7423
VEGF	VEGF	bioentities_symbol	PGF	5228
VEGF	VEGF	bioentities_symbol	VEGFA	7422
VEGF	VEGF	bioentities_symbol	VEGFC	7424
PI3K	PI3K	bioentities_symbol	PIK3CA	5290
PI3K	PI3K	bioentities_symbol	PIK3CG	5294
PI3K	PI3K	bioentities_symbol	PIK3R3	8503
PI3K	PI3K	bioentities_symbol	PIK3R4	30849
PI3K	PI3K	bioentities_symbol	PIK3CB	5291
PI3K	PI3K	bioentities_symbol	PIK3CD	5293
PI3K	PI3K	bioentities_symbol	PIK3R5	23533
PI3K	PI3K	bioentities_symbol	PIK3R6	146850
elF2a	EIF2A	hgnc_symbol	EIF2A	83939
elF2a	EIF2A	hgnc_symbol	EIF2A	83939
AKT	AKT	bioentities_symbol	AKT2	208
AKT	AKT	bioentities_symbol	AKT3	10000
AKT	AKT	bioentities_symbol	AKT1	207
C-GADD34	GADD34	hgnc_alias_symbol	PPP1R15A	23645
GADD34	GADD34	hgnc_alias_symbol	PPP1R15A	23645
PP1	PPL	hgnc_symbol	PPL	5493
GADD34	GADD34	hgnc_alias_symbol	PPP1R15A	23645
KLRG1	KLRG1	hgnc_symbol	KLRG1	10219
Nectin-1	NECTIN1	hgnc_symbol	NECTIN1	5818
CDH-1	CDH1	hgnc_symbol	CDH1	999
E-Cadherin	CDH1	hgnc_symbol	CDH1	999
PD-1	PD-1	hgnc_alias_symbol	PDCD1	5133
TH1	TH1	hgnc_alias_symbol	NELFCD	51497
CD31	CD31	hgnc_alias_symbol	PECAM1	5175
