word	symbol	source	hgnc_symbol	entrez
MTORC2	mTORC2	bioentities_symbol	MAPKAP1	79109
İL-2R	IL2R	hgnc_prev_symbol	IL2RA	3559
MTORC2	mTORC2	bioentities_symbol	MLST8	64223
TCR	TCR	bioentities_symbol	TRD	6964
TCR	TCR	bioentities_symbol	TRG	6965
MTORC1	mTORC1	bioentities_symbol	MTOR	2475
CD36	CD36	hgnc_symbol	CD36	948
Foxp3	FOXP3	hgnc_symbol	FOXP3	50943
MTORC2	mTORC2	bioentities_symbol	MTOR	2475
MTORC2	mTORC2	bioentities_symbol	RICTOR	253260
TCR	TCR	bioentities_symbol	TRA	6955
TCR	TCR	bioentities_symbol	TRB	6957
MTORC1	mTORC1	bioentities_symbol	RPTOR	57521
