word	symbol	source	hgnc_symbol	entrez
TRAPPC2	TRAPPC2	hgnc_symbol	TRAPPC2	6399
TRAPPC11	TRAPPC11	hgnc_symbol	TRAPPC11	60684
Sec24C	SEC24C	hgnc_symbol	SEC24C	9632
SEC24B	SEC24B	hgnc_symbol	SEC24B	10427
SEC23A	SEC23A	hgnc_symbol	SEC23A	10484
(CDAII)	CDA-II	hgnc_alias_symbol	SEC23B	10483
(SEDT)	SEDT	hgnc_alias_symbol	TRAPPC2	6399
sec31a	SEC31A	hgnc_symbol	SEC31A	22872
BCOP(?)	beta'-COP	hgnc_alias_symbol	COPB2	9276
TRAPPC9	TRAPPC9	hgnc_symbol	TRAPPC9	83696
SEC24D(?)	SEC24D	hgnc_symbol	SEC24D	9871
Sec13	SEC13	hgnc_symbol	SEC13	6396
SAR1B	SAR1B	hgnc_symbol	SAR1B	51128
SEC23B	SEC23B	hgnc_symbol	SEC23B	10483
COP	COP	hgnc_alias_symbol	CARD16	114769
