word	symbol	source	hgnc_symbol	entrez
MID	MLD	hgnc_alias_symbol	DEGS1	8560
Cat	CAT	hgnc_symbol	CAT	847
BAGE	BAGE	hgnc_symbol	BAGE	574
AMPK	AMPK	bioentities_symbol	PRKAG2	51422
AMPK	AMPK	bioentities_symbol	PRKAA1	5562
AMPK	AMPK	bioentities_symbol	PRKAA2	5563
AMPK	AMPK	bioentities_symbol	PRKAB1	5564
AMPK	AMPK	bioentities_symbol	PRKAB2	5565
AMPK	AMPK	bioentities_symbol	PRKAG1	5571
AMPK	AMPK	bioentities_symbol	PRKAG3	53632
TRE	TRE	hgnc_alias_symbol	TREH	11181
Ace	ACE	hgnc_symbol	ACE	1636
MAPK	MAPK	bioentities_symbol	MAPK14	1432
MAPK	MAPK	bioentities_symbol	MAPK3	5595
MAPK	MAPK	bioentities_symbol	MAPK8	5599
MAPK	MAPK	bioentities_symbol	MAPK11	5600
MAPK	MAPK	bioentities_symbol	MAPK13	5603
MAPK	MAPK	bioentities_symbol	MAPK12	6300
MAPK	MAPK	bioentities_symbol	MAPK1	5594
MAPK	MAPK	bioentities_symbol	MAPK9	5601
MAPK	MAPK	bioentities_symbol	MAPK10	5602
Mel	MEL	hgnc_prev_symbol	RAB8A	4218
Pgr	PGR	hgnc_symbol	PGR	5241
Pgrn	PGRN	hgnc_alias_symbol	GRN	2896
AKT	AKT	bioentities_symbol	AKT2	208
AKT	AKT	bioentities_symbol	AKT3	10000
AKT	AKT	bioentities_symbol	AKT1	207
Foxo	FOXO	bioentities_symbol	FOXO6	100132074
Foxo	FOXO	bioentities_symbol	FOXO1	2308
Foxo	FOXO	bioentities_symbol	FOXO3	2309
Foxo	FOXO	bioentities_symbol	FOXO4	4303
BAD	BAD	hgnc_symbol	BAD	572
'Cac	CAC	hgnc_alias_symbol	SLC25A20	788
'Cac------	CAC	hgnc_alias_symbol	SLC25A20	788
Chemokines	Chemokine	bioentities_symbol	CXCL1	2919
Chemokines	Chemokine	bioentities_symbol	CXCL2	2920
Chemokines	Chemokine	bioentities_symbol	CXCL10	3627
Chemokines	Chemokine	bioentities_symbol	CXCL9	4283
Chemokines	Chemokine	bioentities_symbol	CXCL6	6372
Chemokines	Chemokine	bioentities_symbol	CXCL11	6373
Chemokines	Chemokine	bioentities_symbol	CXCL5	6374
Chemokines	Chemokine	bioentities_symbol	CXCL14	9547
Chemokines	Chemokine	bioentities_symbol	CXCL3	2921
Chemokines	Chemokine	bioentities_symbol	CXCL8	3576
Chemokines	Chemokine	bioentities_symbol	PF4	5196
Chemokines	Chemokine	bioentities_symbol	PPBP	5473
Chemokines	Chemokine	bioentities_symbol	CXCL12	6387
Chemokines	Chemokine	bioentities_symbol	CXCL13	10563
Mel	MEL	hgnc_prev_symbol	RAB8A	4218
p53	p53	hgnc_alias_symbol	TP53	7157
mest	MEST	hgnc_symbol	MEST	4232
CDK2	CDK2	hgnc_symbol	CDK2	1017
ATM	ATM	hgnc_symbol	ATM	472
CHK2	CHK2	hgnc_alias_symbol	CHEK2	11200
Fas	FAS	hgnc_symbol	FAS	355
PIDD	PIDD	hgnc_prev_symbol	PIDD1	55367
PUMA	PUMA	hgnc_alias_symbol	BBC3	27113
Rox	ROX	hgnc_alias_symbol	MNT	4335
Sival	SIVA1	hgnc_symbol	SIVA1	10572
Apal	APA1	hgnc_alias_symbol	ZNF410	57862
PERP	PERP	hgnc_symbol	PERP	64065
Boo	Boo	hgnc_alias_symbol	BCL2L10	10017
AIFM2	AIFM2	hgnc_symbol	AIFM2	84883
TSP1	TSP1	hgnc_alias_symbol	THBS1	7057
KAI	KAL	hgnc_alias_symbol	SERPINA4	5267
Gad	GAD	hgnc_prev_symbol	GAD1	2571
PTEN	PTEN	hgnc_symbol	PTEN	5728
Cop-1	COP1	hgnc_symbol	COP1	64326
PIRH2	PIRH2	hgnc_alias_symbol	RCHY1	25898
