word	symbol	source	hgnc_symbol	entrez
JAGN1	JAGN1	hgnc_symbol	JAGN1	84522
-CMP	CMP	hgnc_prev_symbol	MATN1	4146
G6PC3	G6PC3	hgnc_symbol	G6PC3	92579
CCR5	CCR5	hgnc_symbol	CCR5	1234
CD4)	CD4	hgnc_symbol	CD4	920
SLC37A4	SLC37A4	hgnc_symbol	SLC37A4	2542
ALG12	ALG12	hgnc_symbol	ALG12	79087
L-PHA	LPHA	hgnc_alias_symbol	SCGB1D1	10648
PGM3	PGM3	hgnc_symbol	PGM3	5238
PMM2	PMM2	hgnc_symbol	PMM2	5373
SLC35A1	SLC35A1	hgnc_symbol	SLC35A1	10559
SLC35C1	SLC35C1	hgnc_symbol	SLC35C1	55343
ALG1	ALG1	hgnc_symbol	ALG1	56052
MOGS	MOGS	hgnc_symbol	MOGS	7841
