word	source	identifier
Suberic acid	MESH	C005738
Indole-3-carboxylic acid Nicotinic acid	MESH	C012382
Xanthurenic acid	MESH	C028330
Adipic acid	MESH	C029900
Phenylpyruvate	MESH	C031606
Aconitic acid	MESH	D000156
Adenosine	MESH	D000241
Allantoin	MESH	D000481
Creatinine	MESH	D003404
Cysteine	MESH	D003545
Fatty acid	MESH	D005227
Fumarate	MESH	D005650
Glucose	MESH	D005947
Glycine	MESH	D005998
InosinePurine	MESH	D007288
Oleic acid	MESH	D009829
Oxaloacetate	MESH	D010071
Pentose phosphate	MESH	D010429
Phenylalanine	MESH	D010649
Pyruvate	MESH	D011773
Serine	MESH	D012694
serine	MESH	D012694
Succinate	MESH	D013386
Taurine	MESH	D013654
Triglycerides	MESH	D014280
Tryptophan	MESH	D014364
Uric acid Xanthine Hypoxanthine	MESH	D019820
