word	symbol	source	hgnc_symbol	entrez
MDM2	MDM2	hgnc_symbol	MDM2	4193
VEGF,BFGF,PDGF	VEGF	bioentities_symbol	VEGFB	7423
MAPKAPK-2	MAPKAPK2	hgnc_symbol	MAPKAPK2	9261
AKT	AKT	bioentities_symbol	AKT2	208
FOXO	FOXO	bioentities_symbol	FOXO6	100132074
FOXO	FOXO	bioentities_symbol	FOXO1	2308
VEGF,BFGF,PDGF	VEGF	bioentities_symbol	VEGFA	7422
MAPK	MAPK	bioentities_symbol	MAPK1	5594
AKT1/2	AKT1	hgnc_symbol	AKT1	207
AKT1/2	AKT2	hgnc_symbol	AKT2	208
agrin,	AGRIN	hgnc_prev_symbol	AGRN	375790
AKT	AKT	bioentities_symbol	AKT3	10000
NFKB	NFKB	bioentities_symbol	NFKB2	4791
SAPK	SAPK	hgnc_alias_symbol	MAPK9	5601
MMP,	MMP	bioentities_symbol	MMP19	4327
MMP,	MMP	bioentities_symbol	MMP24	10893
AKT	AKT	bioentities_symbol	AKT1	207
MMP,	MMP	bioentities_symbol	MMP27	64066
NFKB	NFKB	bioentities_symbol	NFKB1	4790
MEK	MEK	bioentities_symbol	MAP2K1	5604
BAD,BIMFOXO+p27	BAD	hgnc_symbol	BAD	572
BIM	BIM	hgnc_alias_symbol	BCL2L11	10018
4EBP1	4E-BP1	hgnc_alias_symbol	EIF4EBP1	1978
PI3K	PI3K	bioentities_symbol	PIK3R4	30849
PI3K	PI3K	bioentities_symbol	PIK3CA	5290
PI3K	PI3K	bioentities_symbol	PIK3CB	5291
PI3K	PI3K	bioentities_symbol	PIK3CD	5293
GSK3	GSK3	bioentities_symbol	GSK3A	2931
GSK3	GSK3	bioentities_symbol	GSK3B	2932
HIF1	HIF1	bioentities_symbol	HIF1A	3091
HIF1	HIF1	bioentities_symbol	ARNT	405
CyclinD1	Cyclin-D1	bioentities_symbol	CCND1	595
ERK	ERK	bioentities_symbol	MAPK3	5595
ERK	ERK	bioentities_symbol	MAPK1	5594
FOXO	FOXO	bioentities_symbol	FOXO4	4303
PI3K	PI3K	bioentities_symbol	PIK3R5	23533
MAPK	MAPK	bioentities_symbol	MAPK13	5603
syndecan,decorin)	syndecan	hgnc_alias_symbol	SDC1	6382
TSC1/2	TSC2	hgnc_symbol	TSC2	7249
TSC1/2RHEB	TSC1	hgnc_symbol	TSC1	7248
VEGF,BFGF,PDGF	VEGF	bioentities_symbol	VEGFC	7424
VEGF,BFGF,PDGF	VEGF	bioentities_symbol	VEGFD	2277
VEGF,BFGF,PDGF	VEGF	bioentities_symbol	PGF	5228
NFAT/AP1	NFAT	bioentities_symbol	NFATC4	4776
NFAT/AP1	NFAT	bioentities_symbol	NFATC2	4773
NFAT/AP1	NFAT	bioentities_symbol	NFATC3	4775
NFAT/AP1	AP1	bioentities_symbol	FOS	2353
FOXO	FOXO	bioentities_symbol	FOXO3	2309
MMP,	MMP	bioentities_symbol	MMP17	4326
MMP,	MMP	bioentities_symbol	MMP20	9313
MMP,	MMP	bioentities_symbol	MMP23B	8510
MMP,	MMP	bioentities_symbol	MMP28	79148
MMP,	MMP	bioentities_symbol	MMP25	64386
p38	p38	bioentities_symbol	MAPK13	5603
p38	p38	bioentities_symbol	MAPK12	6300
p53	p53	hgnc_alias_symbol	TP53	7157
P70S6K	P70S6K	bioentities_symbol	RPS6KB1	6198
MMP,	MMP	bioentities_symbol	MMP21	118856
MMP,	MMP	bioentities_symbol	MMP1	4312
MMP,	MMP	bioentities_symbol	MMP2	4313
MEK	MEK	bioentities_symbol	MAP2K2	5605
MMP,	MMP	bioentities_symbol	MMP7	4316
MMP,	MMP	bioentities_symbol	MMP8	4317
MMP,	MMP	bioentities_symbol	MMP9	4318
MMP,	MMP	bioentities_symbol	MMP10	4319
MMP,	MMP	bioentities_symbol	MMP11	4320
MMP,	MMP	bioentities_symbol	MMP12	4321
PI3K	PI3K	bioentities_symbol	PIK3CG	5294
PI3K	PI3K	bioentities_symbol	PIK3R3	8503
PTEN	PTEN	hgnc_symbol	PTEN	5728
RAF	RAF	bioentities_symbol	ARAF	369
RAF	RAF	bioentities_symbol	RAF1	5894
HIF1a	HIF1A	hgnc_symbol	HIF1A	3091
MMP,	MMP	bioentities_symbol	MMP3	4314
RAS	RAS	bioentities_symbol	NRAS	4893
RHEB	RHEB	hgnc_symbol	RHEB	6009
NFAT/AP1	AP1	bioentities_symbol	JUND	3727
MAPK	MAPK	bioentities_symbol	MAPK12	6300
MAPK	MAPK	bioentities_symbol	MAPK3	5595
MAPK	MAPK	bioentities_symbol	MAPK8	5599
MAPK	MAPK	bioentities_symbol	MAPK11	5600
MAPK	MAPK	bioentities_symbol	MAPK9	5601
MAPK	MAPK	bioentities_symbol	MAPK14	1432
NFAT/AP1	NFAT	bioentities_symbol	NFATC1	4772
P70S6K	P70S6K	bioentities_symbol	RPS6KB2	6199
PDGF	PDGF	bioentities_symbol	PDGFA	5154
PDGF	PDGF	bioentities_symbol	PDGFB	5155
PDGF	PDGF	bioentities_symbol	PDGFC	56034
PDGF	PDGF	bioentities_symbol	PDGFD	80310
NFKB	NFKB	bioentities_symbol	REL	5966
NFKB	NFKB	bioentities_symbol	RELA	5970
NFKB	NFKB	bioentities_symbol	RELB	5971
p38	p38	bioentities_symbol	MAPK14	1432
p38	p38	bioentities_symbol	MAPK11	5600
MMP,	MMP	bioentities_symbol	MMP13	4322
MMP,	MMP	bioentities_symbol	MMP14	4323
MMP,	MMP	bioentities_symbol	MMP15	4324
MMP,	MMP	bioentities_symbol	MMP16	4325
MNK	MNK	hgnc_prev_symbol	ATP7A	538
RAF	RAF	bioentities_symbol	BRAF	673
Hsp27	HSP27	hgnc_alias_symbol	HSPB1	3315
+ILK	ILK	hgnc_symbol	ILK	3611
PDK1	PDK1	hgnc_symbol	PDK1	5163
PI3K	PI3K	bioentities_symbol	PIK3R6	146850
NFAT/AP1	AP1	bioentities_symbol	FOSL2	2355
NFAT/AP1	NFAT	bioentities_symbol	NFAT5	10725
RAS	RAS	bioentities_symbol	HRAS	3265
MAPK	MAPK	bioentities_symbol	MAPK10	5602
NFAT/AP1	AP1	bioentities_symbol	JUNB	3726
MTOR	MTOR	hgnc_symbol	MTOR	2475
MYC	MYC	hgnc_symbol	MYC	4609
NFAT/AP1	AP1	bioentities_symbol	JUN	3725
NFAT/AP1	AP1	bioentities_symbol	FOSB	2354
RAS	RAS	bioentities_symbol	KRAS	3845
NFAT/AP1	AP1	bioentities_symbol	FOSL1	8061
