word	symbol	source	hgnc_symbol	entrez
PAK	PAK	bioentities_symbol	PAK3	5063
VEGFR2	VEGFR2	hgnc_alias_symbol	KDR	3791
JNK	JNK	bioentities_symbol	MAPK10	5602
JNK	JNK	bioentities_symbol	MAPK8	5599
VCAM1,	VCAM1	hgnc_symbol	VCAM1	7412
ENOS	eNOS	hgnc_alias_symbol	NOS3	4846
SMC	SMC	hgnc_alias_symbol	DYM	54808
PAK	PAK	bioentities_symbol	PAK6	56924
JNK	JNK	bioentities_symbol	MAPK9	5601
PAK	PAK	bioentities_symbol	PAK2	5062
PAK	PAK	bioentities_symbol	PAK1	5058
PAK	PAK	bioentities_symbol	PAK5	57144
NF-KB	NF-kappaB	hgnc_alias_symbol	NFKB1	4790
PAK	PAK	bioentities_symbol	PAK4	10298
ICAM1,	ICAM1	hgnc_symbol	ICAM1	3383
