word	symbol	source	hgnc_symbol	entrez
ICAM-1	ICAM1	hgnc_symbol	ICAM1	3383
PLC	PLC	bioentities_symbol	PLCD3	113026
(Ca2+)i	CAIII	hgnc_alias_symbol	CA3	761
PLC	PLC	bioentities_symbol	PLCD4	84812
PLC	PLC	bioentities_symbol	PLCD1	5333
Cam	CAM	hgnc_alias_symbol	KRIT1	889
PLC	PLC	bioentities_symbol	PLCB3	5331
PLC	PLC	bioentities_symbol	PLCB4	5332
PLC	PLC	bioentities_symbol	PLCB1	23236
p-MLC	MLC	hgnc_alias_symbol	MLC1	23209
PLC	PLC	bioentities_symbol	PLCG2	5336
ROCK	ROCK	bioentities_symbol	ROCK2	9475
PLC	PLC	bioentities_symbol	PLCG1	5335
PLC	PLC	bioentities_symbol	PLCZ1	89869
RhoA	RhoA	hgnc_alias_symbol	RHOA	387
VE-cadherin	CDH5	hgnc_symbol	CDH5	1003
PLC	PLC	bioentities_symbol	PLCE1	51196
PLC	PLC	bioentities_symbol	PLCB2	5330
ROCK	ROCK	bioentities_symbol	ROCK1	6093
