word	symbol	source	hgnc_symbol	entrez
tH+	TH	hgnc_symbol	TH	7054
GLUT1,3	GLUT1	hgnc_prev_symbol	SLC2A1	6513
GLS2	GLS2	hgnc_symbol	GLS2	27165
HIF-1a	HIF-1alpha	hgnc_alias_symbol	HIF1A	3091
GLUT1,3	GLUT3	hgnc_prev_symbol	SLC2A3	6515
ADP	ADP	hgnc_alias_symbol	WDTC1	23038
IDH2/3	IDH2	hgnc_symbol	IDH2	3418
HK1,2	HK1	hgnc_symbol	HK1	3098
FASN	FASN	hgnc_symbol	FASN	2194
HK1,2	HK2	hgnc_symbol	HK2	3099
PDK1	PDK1	hgnc_symbol	PDK1	5163
GLS1	GLS1	hgnc_alias_symbol	GLS	2744
CPT1A	CPT1A	hgnc_symbol	CPT1A	1374
p53	p53	hgnc_alias_symbol	TP53	7157
CA9,12	CA12	hgnc_symbol	CA12	771
LDH-A	LDHA	hgnc_symbol	LDHA	3939
NHE	NHE	hgnc_alias_symbol	SLC9C1	285335
Mal	MAL	hgnc_symbol	MAL	4118
CA9,12	CA9	hgnc_symbol	CA9	768
