word	symbol	source	hgnc_symbol	entrez
actin	Actin	bioentities_symbol	ACTG2	72
CTGF	CTGF	hgnc_symbol	CTGF	1490
MEK	MEK	bioentities_symbol	MAP2K2	5605
actin	Actin	bioentities_symbol	ACTG1	71
Rac1	RAC1	hgnc_symbol	RAC1	5879
actin	Actin	bioentities_symbol	ACTC1	70
actin	Actin	bioentities_symbol	ACTA2	59
TGFBRI	TGFBR1	hgnc_symbol	TGFBR1	7046
pErk	PERK	hgnc_alias_symbol	EIF2AK3	9451
actin	Actin	bioentities_symbol	ACTA1	58
actin	Actin	bioentities_symbol	ACTB	60
Pak1	PAK1	hgnc_symbol	PAK1	5058
MEK	MEK	bioentities_symbol	MAP2K1	5604
RhoA	RhoA	hgnc_alias_symbol	RHOA	387
EGFR	EGFR	hgnc_symbol	EGFR	1956
