word	symbol	source	hgnc_symbol	entrez
CREB	CREB	bioentities_symbol	CREM	1390
CRTC2	CRTC2	hgnc_symbol	CRTC2	200186
SOST	SOST	hgnc_symbol	SOST	50964
CREB	CREB	bioentities_symbol	CREB3L3	84699
CREB	CREB	bioentities_symbol	CREB3	10488
CREB	CREB	bioentities_symbol	CREB1	1385
CREB	CREB	bioentities_symbol	ATF1	466
CREB	CREB	bioentities_symbol	ATF2	1386
CAMP,PKA	PKA	bioentities_symbol	PRKACG	5568
CREB	CREB	bioentities_symbol	CREB3L4	148327
CAMP,PKA	PKA	bioentities_symbol	PRKAR2A	5576
CAMP,PKA	PKA	bioentities_symbol	PRKAR1B	5575
PTH	PTH	hgnc_symbol	PTH	5741
CAMP,PKA	PKA	bioentities_symbol	PRKACB	5567
SIK2	SIK2	hgnc_symbol	SIK2	23235
CAMP,PKA	PKA	bioentities_symbol	PRKAR2B	5577
CREB	CREB	bioentities_symbol	CREB3L2	64764
RANKL	RANKL	hgnc_alias_symbol	TNFSF11	8600
CREB	CREB	bioentities_symbol	CREB5	9586
HDAC4/5	HDAC5	hgnc_symbol	HDAC5	10014
HDAC4/5	HDAC4	hgnc_symbol	HDAC4	9759
CREB	CREB	bioentities_symbol	CREB3L1	90993
CAMP,PKA	PKA	bioentities_symbol	PRKAR1A	5573
CAMP,PKA	PKA	bioentities_symbol	PRKACA	5566
Mef2c	MEF2C	hgnc_symbol	MEF2C	4208
