word	symbol	source	hgnc_symbol	entrez
Th1/Th17	TH1	hgnc_alias_symbol	NELFCD	51497
Cytokine/chemokine	Chemokine	bioentities_symbol	CXCL3	2921
Cytokine/chemokine	Chemokine	bioentities_symbol	CXCL13	10563
PPAR	PPAR	bioentities_symbol	PPARA	5465
Cytokine/chemokine	Chemokine	bioentities_symbol	CXCL2	2920
Cytokine/chemokine	Chemokine	bioentities_symbol	CXCL8	3576
PPAR	PPAR	bioentities_symbol	PPARD	5467
PPAR	PPAR	bioentities_symbol	PPARG	5468
Cytokine/chemokine	Chemokine	bioentities_symbol	CXCL14	9547
TLR	TLR	bioentities_symbol	TLR3	7098
TLR	TLR	bioentities_symbol	TLR5	7100
NF-KB	NF-kappaB	hgnc_alias_symbol	NFKB1	4790
Cytokine/chemokine	Chemokine	bioentities_symbol	CXCL10	3627
TLR	TLR	bioentities_symbol	TLR10	81793
Cytokine/chemokine	Chemokine	bioentities_symbol	CXCL9	4283
Cytokine/chemokine	Chemokine	bioentities_symbol	CXCL1	2919
INOS/NO/Cox-2/TNFa	TNF-alpha	hgnc_alias_symbol	TNF	7124
IL-23	IL-23	hgnc_alias_symbol	IL23A	51561
Cytokine/chemokine	Chemokine	bioentities_symbol	CXCL5	6374
CD40L	CD40L	hgnc_alias_symbol	CD40LG	959
TLR	TLR	bioentities_symbol	TLR8	51311
Cytokine/chemokine	Chemokine	bioentities_symbol	CXCL12	6387
IL-12	IL12	bioentities_symbol	IL12B	3593
IL-12	IL12	bioentities_symbol	IL12A	3592
TLR	TLR	bioentities_symbol	TLR9	54106
TLR	TLR	bioentities_symbol	TLR6	10333
TLR	TLR	bioentities_symbol	TLR2	7097
TLR	TLR	bioentities_symbol	TLR7	51284
TLR	TLR	bioentities_symbol	TLR4	7099
IL-27	IL27	hgnc_symbol	IL27	246778
TLR	TLR	bioentities_symbol	TLR1	7096
Cytokine/chemokine	Chemokine	bioentities_symbol	CXCL11	6373
IFNY/IL-17/T-bet	T-bet	hgnc_alias_symbol	TBX21	30009
IFNY	IFNG	hgnc_symbol	IFNG	3458
Cytokine/chemokine	Chemokine	bioentities_symbol	PPBP	5473
IFNY/IL-17/T-bet	IL-17	hgnc_alias_symbol	IL17A	3605
Cytokine/chemokine	Chemokine	bioentities_symbol	PF4	5196
Cytokine/chemokine	Chemokine	bioentities_symbol	CXCL6	6372
CD40/MHC	CD40	hgnc_symbol	CD40	958
