word	symbol	source	hgnc_symbol	entrez
Notch	Notch	bioentities_symbol	NOTCH3	4854
Notch	Notch	bioentities_symbol	NOTCH4	4855
TGF-B	TGFB	bioentities_symbol	TGFB3	7043
TGF-B	TGFB	bioentities_symbol	TGFB1	7040
Notch	Notch	bioentities_symbol	NOTCH2	4853
HCC	HCC	hgnc_alias_symbol	FAM126A	84668
CD8	CD8	bioentities_symbol	CD8A	925
CD8	CD8	bioentities_symbol	CD8B	926
FoxP3	FOXP3	hgnc_symbol	FOXP3	50943
Notch	Notch	bioentities_symbol	NOTCH1	4851
TGF-B	TGFB	bioentities_symbol	TGFB2	7042
CD4	CD4	hgnc_symbol	CD4	920
