word	symbol	source	hgnc_symbol	entrez
Snail	SNAIL	hgnc_alias_symbol	SNAI1	6615
VEGF	VEGF	bioentities_symbol	VEGFD	2277
VEGF	VEGF	bioentities_symbol	VEGFB	7423
VEGF	VEGF	bioentities_symbol	PGF	5228
VEGF	VEGF	bioentities_symbol	VEGFA	7422
VEGF	VEGF	bioentities_symbol	VEGFC	7424
PI3K/Akt	PI3K	bioentities_symbol	PIK3CA	5290
PI3K/Akt	PI3K	bioentities_symbol	PIK3CG	5294
PI3K/Akt	PI3K	bioentities_symbol	PIK3R3	8503
PI3K/Akt	PI3K	bioentities_symbol	PIK3R4	30849
PI3K/Akt	PI3K	bioentities_symbol	PIK3CB	5291
PI3K/Akt	PI3K	bioentities_symbol	PIK3CD	5293
PI3K/Akt	PI3K	bioentities_symbol	PIK3R5	23533
PI3K/Akt	PI3K	bioentities_symbol	PIK3R6	146850
PI3K/Akt	AKT	bioentities_symbol	AKT2	208
PI3K/Akt	AKT	bioentities_symbol	AKT3	10000
PI3K/Akt	AKT	bioentities_symbol	AKT1	207
FSHR	FSHR	hgnc_symbol	FSHR	2492
FSH	FSH	bioentities_symbol	CGA	1081
FSH	FSH	bioentities_symbol	FSHB	2488
IL-18,IL-6	IL-18	hgnc_alias_symbol	IL18	3606
IL-18,IL-6	IL-6	hgnc_alias_symbol	IL6	3569
IL-18	IL-18	hgnc_alias_symbol	IL18	3606
IL-6	IL-6	hgnc_alias_symbol	IL6	3569
TNF-a	TNFA	hgnc_prev_symbol	TNF	7124
FSHR	FSHR	hgnc_symbol	FSHR	2492
FSH	FSH	bioentities_symbol	CGA	1081
FSH	FSH	bioentities_symbol	FSHB	2488
FSHR	FSHR	hgnc_symbol	FSHR	2492
FSH	FSH	bioentities_symbol	CGA	1081
FSH	FSH	bioentities_symbol	FSHB	2488
MEK/Erk,NF-kB,	MEK	bioentities_symbol	MAP2K1	5604
MEK/Erk,NF-kB,	MEK	bioentities_symbol	MAP2K2	5605
MEK/Erk,NF-kB,	ERK	bioentities_symbol	MAPK3	5595
MEK/Erk,NF-kB,	ERK	bioentities_symbol	MAPK1	5594
MEK/Erk,NF-kB,	NFKB	bioentities_symbol	NFKB1	4790
MEK/Erk,NF-kB,	NFKB	bioentities_symbol	NFKB2	4791
MEK/Erk,NF-kB,	NFKB	bioentities_symbol	REL	5966
MEK/Erk,NF-kB,	NFKB	bioentities_symbol	RELA	5970
MEK/Erk,NF-kB,	NFKB	bioentities_symbol	RELB	5971
MEK/Erk,NF-kB,Akt,kBa	MEK	bioentities_symbol	MAP2K1	5604
MEK/Erk,NF-kB,Akt,kBa	MEK	bioentities_symbol	MAP2K2	5605
MEK/Erk,NF-kB,Akt,kBa	ERK	bioentities_symbol	MAPK3	5595
MEK/Erk,NF-kB,Akt,kBa	ERK	bioentities_symbol	MAPK1	5594
MEK/Erk,NF-kB,Akt,kBa	AKT	bioentities_symbol	AKT2	208
MEK/Erk,NF-kB,Akt,kBa	AKT	bioentities_symbol	AKT3	10000
MEK/Erk,NF-kB,Akt,kBa	AKT	bioentities_symbol	AKT1	207
MEK/Erk,NF-kB,Akt,kBa	NFKB	bioentities_symbol	NFKB1	4790
MEK/Erk,NF-kB,Akt,kBa	NFKB	bioentities_symbol	NFKB2	4791
MEK/Erk,NF-kB,Akt,kBa	NFKB	bioentities_symbol	REL	5966
MEK/Erk,NF-kB,Akt,kBa	NFKB	bioentities_symbol	RELA	5970
MEK/Erk,NF-kB,Akt,kBa	NFKB	bioentities_symbol	RELB	5971
Akt,	AKT	bioentities_symbol	AKT2	208
Akt,	AKT	bioentities_symbol	AKT3	10000
Akt,	AKT	bioentities_symbol	AKT1	207
RANKL	RANKL	hgnc_alias_symbol	TNFSF11	8600
Gas	GAS	hgnc_prev_symbol	GAST	2520
AC/CAMP/PAK	AC	bioentities_symbol	ADCY2	108
AC/CAMP/PAK	AC	bioentities_symbol	ADCY3	109
AC/CAMP/PAK	AC	bioentities_symbol	ADCY5	111
AC/CAMP/PAK	AC	bioentities_symbol	ADCY6	112
AC/CAMP/PAK	AC	bioentities_symbol	ADCY8	114
AC/CAMP/PAK	AC	bioentities_symbol	ADCY9	115
AC/CAMP/PAK	AC	bioentities_symbol	ADCY10	55811
AC/CAMP/PAK	AC	bioentities_symbol	ADCY4	196883
AC/CAMP/PAK	AC	bioentities_symbol	ADCY1	107
AC/CAMP/PAK	AC	bioentities_symbol	ADCY7	113
AC/CAMP/PAK	PAK	bioentities_symbol	PAK5	57144
AC/CAMP/PAK	PAK	bioentities_symbol	PAK1	5058
AC/CAMP/PAK	PAK	bioentities_symbol	PAK2	5062
AC/CAMP/PAK	PAK	bioentities_symbol	PAK3	5063
AC/CAMP/PAK	PAK	bioentities_symbol	PAK4	10298
AC/CAMP/PAK	PAK	bioentities_symbol	PAK6	56924
AC/CAMP/PAK	CAMP	hgnc_symbol	CAMP	820
PI3K/Akt/mTOR	PI3K	bioentities_symbol	PIK3CA	5290
PI3K/Akt/mTOR	PI3K	bioentities_symbol	PIK3CG	5294
PI3K/Akt/mTOR	PI3K	bioentities_symbol	PIK3R3	8503
PI3K/Akt/mTOR	PI3K	bioentities_symbol	PIK3R4	30849
PI3K/Akt/mTOR	PI3K	bioentities_symbol	PIK3CB	5291
PI3K/Akt/mTOR	PI3K	bioentities_symbol	PIK3CD	5293
PI3K/Akt/mTOR	PI3K	bioentities_symbol	PIK3R5	23533
PI3K/Akt/mTOR	PI3K	bioentities_symbol	PIK3R6	146850
PI3K/Akt/mTOR	AKT	bioentities_symbol	AKT2	208
PI3K/Akt/mTOR	AKT	bioentities_symbol	AKT3	10000
PI3K/Akt/mTOR	AKT	bioentities_symbol	AKT1	207
NF-kB	NFKB	bioentities_symbol	NFKB1	4790
NF-kB	NFKB	bioentities_symbol	NFKB2	4791
NF-kB	NFKB	bioentities_symbol	REL	5966
NF-kB	NFKB	bioentities_symbol	RELA	5970
NF-kB	NFKB	bioentities_symbol	RELB	5971
Ucpl	UCP1	hgnc_symbol	UCP1	7350
LDL-R	LDLR	hgnc_symbol	LDLR	3949
CREB	CREB	bioentities_symbol	ATF2	1386
CREB	CREB	bioentities_symbol	CREB5	9586
CREB	CREB	bioentities_symbol	CREB3	10488
CREB	CREB	bioentities_symbol	CREB3L3	84699
CREB	CREB	bioentities_symbol	ATF1	466
CREB	CREB	bioentities_symbol	CREB1	1385
CREB	CREB	bioentities_symbol	CREM	1390
CREB	CREB	bioentities_symbol	CREB3L2	64764
